9625 1 118 11 5 0 86 1275 1127 36 162 202 35 21 12659 5 2 450 178 160 9 274 8 223 163 1 247 187 382 14821 3377 7 52 98 459 3 2 11 8 2 0 5 62 10 4 0 8 0 3 14 0 4 4 1 2 0 13 3 10 113 4 23 35 161 34 22 2 1 5 7
1 3280 32 162 23 1 5 14 9 950 0 77 2 458 5 28 15 12 8 7 0 9 2338 22 2484 2537 111 6583 97 4 7 57 0 0 20 1 50 22 120 0 0 3 11 2 8 5 42 0 89 3 0 25 45 15 28 0 21 18 38 36 40 187 523 32 3 15 38 1 0 5
118 32 47129 27 24 3 933 7057 2430 14 533 263 24 31 1156 17 49 8912 831 823 7 1790 66 26434 363 17 29100 30009 2677 635 2352 30 83 39 1641 5 377 2262 77 1 0 17 227 49 79 11 25 2 11 47 7 207 588 16 77 0 236 244 1384 360 53 2387 7543 322 40 251 6 1 6 83
11 162 27 373 53 4 82 142 250 1387 92 48 29 88 160 86 280 18 6 8 13 146 673 188 2191 137 70 1615 657 161 107 13 52 18 80 8 9 4 274 19 0 31 140 80 123 67 35 18 11 89 2 298 15 4 3 11 62 214 150 946 12 50 157 741 130 90 6 14 9 38
5 23 24 53 21269 28 767 339 411 473 3708 82 4996 14 227 619 2 7 17 6 30920 10 77 14 6304 19 54 76 13626 284 13 3 176 17 168 7 7 1 40 205 1 140 165 195 29 841 35 142 5 113 10 6 0 4 2 126 3 3 6 729 0 12 14 1482 64 5 3 18 2 36
0 1 3 4 28 3607 4548 48 141 57 82 7 479 3 20 3029 0 5 0 0 31 1 2 2 164 0 3 9 56 17 4 0 3703 0 12 0 0 0 1 3 0 1 5 2 1 10 1 2 0 4 0 0 0 0 0 1 0 0 0 12 0 0 0 24 0 0 0 0 0 1
86 5 933 82 767 4548 114862 11439 28196 177 47948 1352 23348 168 5909 12484 2 591 407 211 2181 196 9 972 958 27 1256 370 4479 3415 1019 36 10570 72 1373 6 13 33 45 226 3 157 216 172 27 844 34 166 19 103 9 11 10 6 2 111 12 7 22 912 13 53 142 1462 106 20 6 18 5 45
1275 14 7057 142 339 48 11439 65436 14519 223 31780 1163 522 131 19024 275 11 779 396 204 122 4571 34 6116 1639 22 2921 1407 40176 10257 15331 55 1648 1081 4219 27 34 192 67 58 0 179 788 379 77 272 116 41 17 375 12 99 62 19 18 46 138 28 314 1945 15 286 796 2995 378 238 12 58 14 138
1127 9 2430 250 411 141 28196 14519 79125 276 13964 694 3552 54 25355 831 4 2751 703 781 632 859 21 3391 1818 10 2495 734 4026 3576 7895 18 2383 73 1032 13 17 64 75 52 1 123 387 245 63 155 53 28 7 194 10 25 23 7 13 27 45 8 71 1354 23 144 283 1637 200 86 3 28 6 85
36 950 14 1387 473 57 177 223 276 10950 418 119 707 427 243 1878 10 19 21 5 118 48 5125 45 13692 939 136 3238 950 359 331 61 75 25 144 26 16 25 344 47 0 56 433 119 160 174 111 27 59 198 8 153 10 27 13 26 222 134 129 2464 34 109 198 2092 383 325 25 25 33 105
162 0 533 92 3708 82 47948 31780 13964 418 186804 1250 21745 148 10115 542 3 225 302 104 18391 93 7 474 1253 12 838 352 16203 5109 471 35 1226 78 3447 13 19 23 78 844 1 538 457 518 81 3579 92 521 20 246 45 16 6 15 4 432 22 4 15 2036 9 44 116 5286 180 21 5 35 6 89
