6903 27 8 11 4027 424 51 5 4 8 22 304 317 261 4127 3334 121 481 36 23 50 109 2 4567 25 22 27 15 120 32 599 31 3 94 63 12 303 188 24 103 33 908 56 307 27 36 9 659 443 308 23 1 541 1220 198 8 3 10 4 11 85 85 308 1044 3203 5 139 5 149 63 294 3 23 81 0 992 0 3 2 994 1914 43 14 8 2 1 21 61 45 395 972 0 3 0 2 0 0 0 436 1 2 17 2 3 26 98 4 0 1 0 0 2 4 1 2 2 101 0 4 1 0 0 13 3 7 0 0 40 61 52 0 4 1 0 2 0 1 27 272 198 2 151 0 2 3 463 9 1 3 0
27 14783 0 1 17 1 0 0 0 24 2381 7 18 10 34 38 11 10 8917 4966 13328 1783 143 48 21 7 951 3 16 547 3 3 18 297 41 23 1347 805 6 5 9 189 15056 350 1043 9 2 17 431 16 196 24 7 3 3 6 628 6035 2291 1357 1907 2964 2 7 33 260 37 14 9 5 2 1 248 207 10 0 6 0 0 2 1 1 1 1 1 41 0 0 0 1 1 1 2 46 333 32 6 3 3 16 0 37 0 1 207 0 0 2 12 1 3 38 12 0 0 2 34 62 8 22 1 0 2 29 0 4 0 1 0 0 0 28 18 48 3 30 10 0 0 0 114 16 1 1 0 1 3 2 12 2
8 0 23407 167 15 170 530 3563 110 1 0 124 5 11 39 13168 92 25 13 1 0 0 0 12 13 454 950 1006 3184 1215 5 6 9 11 0 6 16 4 1 1 29 44 0 3 0 5513 5190 9 163 84 0 0 13 5 12 1 3 0 2 0 4 0 5 9 1 1 2815 1849 60 25 6 1 2 10 2 7 1 5451 89 8 6 29 513 99 5 3 51 2 13 123 1253 40 7 4 5 0 0 0 8 60 490 893 1038 2620 704 1 0 42 106 10 46 17 35 1 0 152 17 1 3 1 2428 1303 1 78 21 2 0 15 2 22 14 45 1 3 6 0 0 1 5 0 3 1174 476 40 688 3 72 1 47 27
11 1 167 20537 2 1 1 1 0 0 5 1895 11 39 109 869 1637 467 16 1 4 11 1 38 68 15165 480 4002 2605 100 1 0 102 445 13 232 1150 736 0 10 3445 30 10 193 2 5080 17 13 782 8857 83 1 47 3 78 218 7 0 0 6 155 10 1 1 8 3 9 1874 740 400 0 1 116 428 81 0 0 9 1 0 0 1 2 2 0 1 0 0 0 5 19 0 0 0 0 0 0 0 0 1 4 64 4 17 26 0 0 1 2 1 0 3 0 0 0 2 1 0 0 0 9 3 0 3 0 0 0 0 0 2 0 7 0 0 0 0 0 0 0 0 1 7 7 1 8 0 3 0 1 0
4027 17 15 2 5328 652 301 31 34 13 7 94 269 70 2002 4803 86 353 19 6 20 27 2 747 8 3 3 3 36 39 149 18 0 29 13 6 111 66 8 19 8 400 21 78 9 23 21 202 277 109 8 3 81 3112 129 5 5 9 2 3 23 26 26 240 126 2 313 5 28 47 53 14 4 24 0 1227 0 1 1 1504 2343 64 2 5 3 2 27 76 61 672 1457 0 5 1 0 1 0 1 446 3 1 5 0 1 13 28 3 0 1 0 0 2 0 2 1 3 195 0 1 2 2 8 8 1 5 0 0 69 113 76 0 3 0 0 0 0 0 41 135 171 1 168 0 1 9 362 6 0 1 0
424 1 170 1 652 25226 10440 391 1337 420 24 22 9 9 338 15538 10 29 0 2 1 9 33 405 0 0 14 9 8 1120 1206 3097 0 3 2 0 10 6 0 7 2 876 1 12 29 39 380 20 29 9 0 0 18 52 14 0 0 0 0 0 2 8 5 1976 66 79 5609 4 5 1 4310 465 1 4 0 1176 1 6 3 1408 2174 121 13 10 2 1 44 41 68 1327 2488 1 6 2 5 2 0 0 679 2 3 11 2 14 26 177 11 0 5 3 0 6 6 3 5 4 419 1 11 1 4 10 9 5 7 0 0 108 213 193 0 2 0 0 1 2 1 44 835 173 5 514 2 3 12 755 16 1 3 0
51 0 530 1 301 10440 18676 5592 2370 551 38 120 6 18 288 15101 10 37 4 1 5 8 49 82 2 0 49 12 72 2168 146 371 1 4 0 2 13 7 1 16 3 295 1 3 66 83 1145 5 18 59 5 0 35 29 52 0 2 0 0 0 7 11 1 371 13 134 6109 37 20 8 272 1110 0 6 1 176 0 50 12 294 324 551 124 7 5 6 120 8 54 1511 4675 4 9 10 11 1 0 0 110 17 8 54 10 99 106 28 1 0 7 2 0 35 30 2 1 5 133 0 1 1 13 58 2 4 17 1 0 120 129 400 0 15 0 2 12 6 0 12 135 26 2 2092 5 38 120 112 22 6 17 1
5 0 3563 1 31 391 5592 5866 1980 196 26 17 3 2 56 9501 1 6 2 1 0 1 18 13 4 3 34 16 187 2118 10 12 1 1 1 0 10 4 1 1 2 34 0 1 20 363 2819 3 9 14 0 0 5 3 7 0 0 1 1 1 0 4 0 26 0 87 2441 72 9 3 16 1219 0 2 0 23 1 109 4 26 27 73 251 4 0 2 10 0 6 209 1480 0 2 4 11 0 0 0 10 7 9 60 12 317 69 0 0 0 4 0 2 19 10 0 0 1 19 0 2 0 46 62 0 4 3 0 0 6 16 38 0 3 0 2 3 2 1 1 3 2 4 394 12 29 272 1 0 1 12 1
4 0 110 0 34 1337 2370 1980 3965 712 127 2 1 0 13 769 1 2 5 4 2 8 44 17 4 0 186 10 7 8395 30 94 1 4 0 2 14 3 0 0 3 70 1 3 37 24 378 1 10 3 1 0 0 2 4 0 1 1 2 0 12 5 0 87 3 391 1943 20 0 0 57 5554 0 5 2 40 0 82 1 32 63 13 7 4 0 3 5 4 0 33 120 3 1 5 15 2 0 1 30 2 8 139 29 12 120 4 0 4 3 1 3 1 3 0 0 7 21 1 3 0 51 58 1 14 0 1 0 5 5 5 0 12 2 6 0 3 3 0 42 8 5 64 33 1 4 29 9 0 2 1
8 24 1 0 13 420 551 196 712 398 268 2 0 1 7 364 0 2 34 183 25 330 212 9 8 1 144 0 1 5229 12 36 4 4 0 1 61 13 0 0 0 275 13 12 1628 1 48 0 26 0 8 1 1 1 2 1 30 7 15 5 12 87 0 33 0 2034 666 4 0 0 13 426 3 4 1 13 0 25 0 11 19 8 4 1 0 4 1 0 1 18 71 0 0 3 16 1 0 0 8 1 6 37 4 4 42 5 0 0 2 1 0 6 4 0 0 0 10 5 3 0 8 5 0 12 0 1 0 1 2 6 0 12 0 4 0 1 1 0 16 2 4 29 2 1 1 13 0 0 0 1
