17040 1 262 46 30 14 240 3126 2590 51 957 89 38 9 19579 2 6 445 35 110 42 163 26 540 123 4 124 114 279 16824 4476 3 51 24 358 1 0 8 12 5 0 2 8 7 6 11 1 2 2 7 0 36 1 1 3 6 18 21 38 111 0 14 44 147 5 15 0 1 3 6
1 5573 16 1237 26 1 4 5 4 1622 5 57 7 298 5 25 28 10 6 20 34 7 5647 9 875 3408 290 12216 14 12 1 121 3 0 41 1 8 40 16 1 0 0 4 1 1 3 18 1 66 1 0 2 9 3 12 0 0 2 4 17 17 303 421 10 1 2 33 2 0 6
262 16 52484 497 12 4 302 2565 1968 36 190 519 75 16 784 5 21 19269 480 2293 38 1394 152 27797 187 6 16680 16031 1667 610 6146 11 54 24 4460 7 212 2751 331 1 1 14 173 80 16 13 8 5 10 70 1 113 473 14 309 3 75 562 996 82 60 2148 13123 214 29 111 9 1 4 148
46 1237 497 1160 80 10 79 363 154 933 94 95 27 366 228 17 3016 220 67 210 50 756 2623 1662 3677 1470 1687 28682 1458 599 763 221 23 197 398 8 118 321 1316 9 1 12 39 32 330 17 38 8 194 32 0 661 90 21 74 14 120 1101 773 902 380 1043 4762 840 57 116 144 7 9 60
30 26 12 80 54342 34 1122 796 428 1171 12669 80 3964 25 352 250 4 11 30 13 48835 6 284 7 13889 23 65 111 26984 869 9 12 105 51 556 9 2 3 21 1217 2 258 391 221 84 1287 12 672 6 63 41 1 0 1 6 1046 0 7 4 2544 2 10 14 3200 100 2 0 10 7 96
14 1 4 10 34 4925 4714 132 450 23 206 7 553 1 66 3343 1 5 1 3 75 5 3 11 27 0 3 2 51 35 46 2 3211 1 8 0 0 1 2 13 0 4 18 6 3 10 0 3 0 3 1 5 0 0 0 16 3 2 0 75 0 0 2 110 5 5 0 2 0 7
240 4 302 79 1122 4714 99296 5123 27147 342 38086 654 27836 104 2535 4679 1 177 199 178 4445 84 14 287 536 15 416 245 2883 2281 449 34 2565 67 1155 5 3 14 22 484 4 163 384 202 67 676 10 254 2 75 12 7 0 5 3 464 11 12 30 1820 0 23 43 2132 116 6 1 11 6 107
3126 5 2565 363 796 132 5123 88121 14085 1621 22157 324 426 40 9497 238 31 172 128 96 708 1581 27 2190 8719 7 345 256 50020 6497 12897 23 335 461 2450 10 11 49 93 484 0 270 694 573 119 865 32 245 4 220 12 40 3 18 13 553 22 49 158 3444 2 67 216 4966 299 15 7 36 29 358
2590 4 1968 154 428 450 27147 14085 52523 272 16908 714 2535 113 27258 211 10 1445 256 395 826 619 56 2396 657 18 713 589 1792 4198 4696 28 3107 110 1278 5 9 53 39 160 0 75 220 113 42 241 6 70 8 44 6 55 9 6 13 161 38 32 72 1310 2 56 266 1594 93 39 2 10 7 82
51 1622 36 933 1171 23 342 1621 272 13734 658 178 1408 465 271 1920 52 32 11 19 1124 15 11166 38 29835 1768 220 4593 2815 821 191 171 45 232 442 0 9 50 47 150 0 37 69 45 42 137 39 81 96 7 1 9 10 1 8 135 7 10 9 696 10 168 226 646 20 1 46 11 8 38
