 0.00000000   0.26045816   0.18633301   0.26745949   0.24058152   0.24872832   0.36995344   0.24560883   0.20235181   0.35668525   0.33369004   0.28123659   0.27359973   0.33768776   0.49955925   0.46559016   0.24342225   0.22606366   0.47161882   0.33036005   0.24205012   0.28452824   0.22075636   0.48061766   0.49894565   0.31505711   0.48345367   0.19972610   0.16834880   0.54698679  -0.17102240   0.14936742   0.32487173   0.25787089   0.09685366   0.26481389   0.41603755   0.35785853   0.18449888   0.04529388   0.27893974   0.40367996   0.36019118   0.11236397   0.28490352   0.08999046   0.15852230   0.32787237   0.25427513   0.13174818  -0.00557143   0.03043449   0.54586608   0.42938444   0.42315839   0.44291715   0.45302610   0.34276718   0.26292334   0.18016476   0.11286347   0.25360554   0.16063490  -0.05279133  -0.30215392   0.38006497   0.36219878   0.32643793   0.24026616   0.09241465   0.03316371   0.18863264   0.33401973   0.31252556   0.32251271   0.37885011   0.25306791   0.22114624   0.14492761   0.27178690   0.18816530   0.35385299   0.27842564   0.35552671   0.28495168   0.34749890   0.14589012   0.16104600   0.20773787   0.46123548   0.40265941   0.19576321   0.16399402   0.35279947   0.36813028   0.24137862   0.26355903   0.14191632   0.27259226   0.52873984   0.25909508   0.45533377   0.13167607   0.10993750   0.46749599   0.11096747   0.10531638   0.15953727   0.18422897   0.08954433   0.25364195   0.37507798   0.31090307   0.15723259   0.07842771   0.26118125   0.36504510   0.25299433   0.17680835   0.32279302   0.04576294   0.30905215   0.09227315   0.25833178   0.08120194   0.05008958   0.08540315   0.38163153   0.37467422   0.32558020   0.26850637   0.40390361   0.27714806   0.33945309   0.23944916   0.17443229   0.26497144   0.22475477   0.03804742   0.15673122   0.31947470   0.29236495   0.23938412   0.09673995   0.24194008   0.07592873   0.33114119   0.22198233   0.30810102   0.28293723
 0.26045816   0.00000000   0.34205143   0.28585900   0.35592328   0.05797089   0.19800291   0.21396634   0.10297800   0.35184229   0.46996451   0.22348767   0.26127837   0.17604788   0.04736164   0.35494396   0.37379887   0.13629217   0.60285102   0.41034068   0.76429662   0.50654468   0.30422419   0.23417685   0.07752911   0.30424422   0.41824817   0.46928862   0.35219448   0.46176461   0.09323757   0.13439306   0.41076288   0.56552135   0.19492286   0.39418675   0.38896158   0.42851869   0.24490333   0.01126419   0.34790772   0.26618863   0.68781855   0.33898826   0.42961004   0.32161400   0.18380933   0.15211417   0.27505903   0.18456527   0.12381706   0.35869975   0.08393969   0.05547704   0.08660538   0.34953424   0.43621719   0.65958350   0.58611543   0.77553176   0.61395023   0.35795029  -0.25427353   0.03148636  -0.12850509   0.34997120   0.15920972   0.42268315   0.06429379   0.15610582   0.21594948   0.16223892   0.25547528   0.55910238   0.35437931   0.27640642   0.78995450   0.38120818   0.30924157   0.18826856   0.16870211   0.12734955   0.25414022   0.13063468   0.32773801   0.48724458   0.24536839   0.18855659   0.36261911   0.10416096   0.33799505   0.34149423   0.10017790   0.62055061   0.47890754   0.76721340   0.45961498   0.28211589   0.25924633   0.29334111   0.44688956   0.47852644   0.42834624   0.37001726   0.49700039   0.15593831   0.16430250   0.38563297   0.55549745   0.31533979   0.49566051   0.44438807   0.41686734   0.16287550   0.15102513   0.39730862   0.32286292   0.60843770   0.33447350   0.48144456   0.28524714   0.31798488   0.12633097   0.33712836   0.15836832   0.36925737   0.51108294   0.13894890  -0.00857336   0.18286267   0.21573261   0.42680741   0.67624149   0.56741080   0.63378490   0.58873477   0.36499421  -0.05608065   0.05476238   0.09697531   0.38217804   0.18414568   0.48936456   0.27640487   0.31707643   0.12358083   0.25856440   0.14989082   0.51557230   0.41245400
 0.18633301   0.34205143   0.00000000   0.65741892   0.11873523   0.14171572   0.47562942   0.57034985   0.19322335   0.45807473   0.53547307   0.37243492   0.10772078   0.05376199   0.12348652   0.48924344   0.65137082   0.30119600   0.46895190   0.53176385   0.41476396   0.54660963   0.34607010   0.17334106   0.03518287   0.47647342   0.59782843   0.81484500   0.80084666   0.50775324   0.00166689   0.11850234   0.64845195   0.60242376   0.21416052   0.59575247   0.06808898   0.08141409   0.15024162  -0.06527754   0.65495027   0.30213855   0.34718308   0.11316672   0.54853253   0.79773504   0.54072746   0.26493180   0.51012605   0.43714588  -0.03053657   0.13431790   0.16257094   0.21639810   0.13097471   0.28918808   0.17263634   0.13693332   0.44769957   0.39484553   0.18514861   0.49789066  -0.16522083  -0.01735920  -0.20449505   0.56604758   0.22311662   0.53075846   0.08938661   0.39685085   0.16965700   0.03776178  -0.06798417   0.27508190   0.50895041   0.25433587   0.31095656   0.88489958   0.62147730   0.16244401   0.25620279   0.39169961   0.61444650   0.23096911   0.39947990   0.57149969   0.48630397   0.09166750   0.23964028   0.23843565   0.38859935   0.51089262   0.29291784   0.42541446   0.53757862   0.43387024   0.54524168   0.29708464   0.21147701   0.17026854   0.58892842   0.53673404   0.79707919   0.75703652   0.54630085   0.12543197   0.12142035   0.61407216   0.56866701   0.40949571   0.67682831   0.17496531   0.05990116   0.19549570   0.15778368   0.71394445   0.41064540   0.44152882   0.13829532   0.54566414   0.75632640   0.50126355   0.13977593   0.52149521   0.39812922   0.21462289   0.36841860   0.14088413   0.17756756   0.41091501   0.07673585   0.16482340   0.26273443   0.32964907   0.46888019   0.36464948   0.44511589   0.07431179  -0.07057108   0.12066680   0.49838296   0.35564529   0.67790337   0.09216631   0.47906698   0.10530536   0.14325528  -0.20460967   0.37552160   0.65512799
 0.26745949   0.28585900   0.65741892   0.00000000   0.12461004   0.17098459   0.62971240   0.62468760   0.14693026   0.50032636   0.59356901   0.61853506   0.19752622   0.22711887   0.27642373   0.57850888   0.77505446   0.55421386   0.58015579   0.61384713   0.40324871   0.53283228   0.39817686   0.21964829   0.11413976   0.69269883   0.65253303   0.68698493   0.79215565   0.55705321  -0.03667022   0.15626667   0.75909212   0.69551496   0.20943434   0.77002405   0.21918347   0.15275156   0.25120001  -0.03123382   0.76475794   0.46742403   0.37200030   0.14568217   0.57779716   0.68332827   0.48742451   0.40731409   0.67289539   0.62978572  -0.03806062   0.12507570   0.40171806   0.32868331   0.22270649   0.48727589   0.29878449   0.13954628   0.43373138   0.33561531   0.17888141   0.55671373  -0.03586420  -0.04933474  -0.24598780   0.63449848   0.30392173   0.58479894   0.40565126   0.48990338   0.08203351  -0.03594119   0.01212198   0.31295607   0.62057792   0.27125206   0.25815513   0.72691685   0.80428362   0.05686128   0.26804595   0.61113701   0.67592212   0.21865581   0.40265085   0.62756128   0.68807878   0.17587587   0.35303630   0.31955218   0.44167319   0.64156264   0.45862229   0.47719209   0.62070267   0.40463177   0.57871631   0.31672418   0.30375412   0.26536087   0.76378087   0.61327185   0.67518067   0.73350659   0.53000257   0.12286763   0.13837839   0.64262025   0.60329394   0.42931852   0.81135709   0.22276530   0.06288539   0.23286076   0.22661919   0.77795432   0.50837810   0.41565170   0.15640022   0.58677975   0.65573793   0.55478521   0.19444795   0.64183907   0.53461526   0.22013112   0.33600190   0.20104294   0.23939614   0.41518438   0.18913991   0.19877027   0.27453711   0.35184538   0.47686716   0.32244402   0.50855326   0.19625611   0.03110556   0.12581974   0.53354281   0.41198586   0.59854463   0.17083856   0.54195173   0.14803319   0.11764192  -0.16331968   0.36004968   0.73900339
 0.24058152   0.35592328   0.11873523   0.12461004   0.00000000   0.25462136   0.12917979   0.08305335   0.31646827   0.38308994   0.22038701   0.25914746   0.23817076   0.15575133   0.14378966   0.42657732   0.16179827   0.02795865   0.39354712   0.15604076   0.32450073   0.26598837   0.29904047   0.31650971   0.33831761  -0.00769485   0.18072064   0.14480766   0.12476832   0.41829129   0.07980255   0.09237083   0.23868925   0.31872033   0.20883556   0.10473736   0.25307356   0.50878456   0.18804863  -0.03679631   0.18828582   0.22710415   0.38400128   0.13875770   0.27857697   0.14650714   0.00122047   0.00573259   0.10153801   0.06507735   0.11662355   0.08594001   0.11380187   0.12079177   0.29331348   0.10511892   0.26419265   0.38704258   0.25215511   0.27798240   0.26166760   0.22675646  -0.12623062   0.00479920  -0.01430885   0.32773989   0.17770131   0.10058593   0.01472753   0.04437858   0.30897318   0.45524565   0.18838700   0.48909353   0.22204567   0.24965687   0.34513617   0.16226707   0.13828943   0.50488397   0.23838779   0.06242835   0.07542246   0.23412292   0.39731841   0.19898021   0.03558361   0.03366470   0.18718150  -0.04111871   0.26500472   0.19550321  -0.01518107   0.37176661   0.19970691   0.33679082   0.19369298   0.18016571   0.22565799   0.24443949   0.07692729   0.14884810   0.13530303   0.11561702   0.40721356   0.09780406   0.15105389   0.15614839   0.27104503   0.19343774   0.12959896   0.22004773   0.37755349   0.03414774   0.02979392   0.14629286   0.24857887   0.28281609   0.18874916   0.26128040   0.12842899   0.10200835   0.00929060   0.14230134   0.03505552   0.17413715   0.14522044   0.12023401  -0.11704036   0.17577069  -0.05235470   0.19903519   0.33152526   0.31125724   0.24263798   0.25301974   0.25566944  -0.16158807   0.08768987   0.15050097   0.33615311   0.17992876   0.14925457   0.12091365   0.14595935   0.21970455   0.36050975   0.14900541   0.35718573   0.19101931
 0.24872832   0.05797089   0.14171572   0.17098459   0.25462136   0.00000000   0.34413884   0.18248228   0.39077265   0.34676957   0.11417287   0.10058456   0.00726472  -0.00570201   0.37886809   0.41406793   0.13714273   0.12985046   0.26426042   0.07796566   0.02548719   0.15369732   0.19413751   0.30427955   0.44829991  -0.00913951   0.21617451   0.07339913   0.08438674   0.40057479  -0.11892523   0.10341287   0.25145936   0.14404054   0.04434570   0.16419686   0.08139931   0.20425360  -0.04409035  -0.03310357   0.21805097   0.37589233   0.18117193  -0.07686179   0.18430409   0.03384087   0.06275208   0.23587909   0.13532720   0.10590465  -0.09576008  -0.04461321   0.27094954   0.39454723   0.47581899   0.06793261   0.13878162   0.22503978   0.10898243  -0.02339770  -0.04568109   0.10948443   0.09621093  -0.01670160  -0.20464775   0.32618538   0.39384408   0.07005111   0.10520584   0.00768346   0.10293155   0.39212692   0.14547256   0.11920775   0.25007603   0.13822319   0.12990314   0.17064620   0.08379422   0.42052303   0.46693146   0.34238544   0.19446280   0.47777667   0.33791855   0.09832836   0.00433233  -0.02069030  -0.01007665   0.25235714   0.31842561   0.09358978   0.16452638   0.22822999   0.10743145   0.04465738   0.12356929   0.14296520   0.31099265   0.38661184  -0.00036626   0.21150377   0.02993601   0.05159786   0.37398526   0.06811068   0.12014146   0.14351227   0.05204952   0.06127160   0.05953270   0.08370776   0.19593949   0.04507379   0.01172886   0.13528019   0.36091802   0.12197946   0.03781433   0.15926654   0.00846123   0.12759744   0.05143111   0.16857931   0.09233156  -0.01859509  -0.00962020   0.26901521   0.15216686   0.34273603   0.03454334   0.19819249   0.14755450   0.15136047  -0.00548434  -0.01627862   0.13630257   0.01470549   0.06278231   0.12362439   0.30323669   0.36543780   0.07940349   0.01716210   0.08096020   0.08104856   0.35992844   0.04264386   0.09869337   0.17695554
 0.36995344   0.19800291   0.47562942   0.62971240   0.12917979   0.34413884   0.00000000   0.52734111   0.26220646   0.43444140   0.44676834   0.48510269   0.19077889   0.22446512   0.43083005   0.59330739   0.55687153   0.46494723   0.51906832   0.47215463   0.26464352   0.41295151   0.31946697   0.28348912   0.29216305   0.55760068   0.62050799   0.46223433   0.51793540   0.53646082  -0.11244906   0.13039529   0.59367592   0.46549889   0.12934814   0.57655333   0.27658593   0.18693200   0.24370807  -0.03728627   0.58009654   0.49784284   0.30323668   0.07127971   0.44011695   0.37358698   0.37851039   0.39696493   0.50898046   0.44675467  -0.06607818   0.06646952   0.50779352   0.44525963   0.37210433   0.41292672   0.33788552   0.15942999   0.35231112   0.20020308   0.09867917   0.39176992   0.09142243  -0.05625149  -0.26725089   0.51627837   0.42533915   0.44731925   0.40061734   0.35624238   0.01655154   0.07748357   0.11112319   0.20214858   0.50650002   0.21902331   0.19111863   0.52847272   0.51390347   0.10775530   0.31894124   0.63370995   0.58813995   0.37219501   0.34218834   0.47298011   0.48181644   0.11220387   0.26000025   0.38436596   0.45670660   0.49050000   0.39647630   0.39786606   0.48482588   0.27059813   0.42717924   0.23673617   0.30133376   0.36191631   0.54474020   0.59939400   0.40219857   0.46455080   0.48699561   0.08735522   0.13893739   0.46368972   0.36655004   0.24804015   0.58276716   0.26792474   0.08415456   0.21429784   0.18548126   0.57017383   0.50546999   0.29179854   0.10661794   0.45675503   0.32489023   0.50301631   0.12898924   0.52252551   0.39540080   0.12273197   0.19114249   0.29223767   0.33566528   0.44883183   0.18985221   0.29844553   0.24160735   0.34367026   0.30483731   0.18805217   0.38212078   0.20240358   0.00807876   0.15450304   0.43874170   0.46242743   0.45361554   0.19164119   0.45338862   0.11847896   0.22447190  -0.04159267   0.23910752   0.55970240
 0.24560883   0.21396634   0.57034985   0.62468760   0.08305335   0.18248228   0.52734111   0.00000000   0.16003542   0.35145475   0.45455537   0.39314102   0.12956482   0.12568594   0.21835275   0.44976647   0.55931123   0.34984833   0.43856313   0.46992585   0.29948447   0.44457296   0.28391121   0.15744898   0.11198925   0.46492638   0.51875905   0.54108141   0.58090411   0.46159203  -0.06106050   0.11263771   0.60383648   0.47910400   0.16716627   0.54832006   0.13596345   0.11829132   0.18101389  -0.06322490   0.58411192   0.38233989   0.28987720   0.07713770   0.44212769   0.52057653   0.43222292   0.28893557   0.51326422   0.40499226  -0.02765993   0.10897333   0.30385273   0.28288861   0.19031335   0.33381833   0.21760073   0.12248490   0.34555269   0.24489861   0.09397445   0.41957487  -0.04351032  -0.05105153  -0.23938111   0.48959380   0.31560062   0.38130653   0.21489011   0.34074388   0.01493423   0.01360188   0.01120129   0.20500503   0.51666746   0.22917075   0.19602684   0.62278466   0.52662681   0.08984152   0.20702405   0.48534306   0.54574532   0.22741854   0.33184886   0.46561353   0.43655555   0.09071647   0.20947944   0.29782962   0.34222887   0.46715806   0.31529167   0.37107493   0.47203976   0.30342747   0.42973155   0.23893087   0.22051768   0.21801707   0.49272825   0.48580872   0.50696486   0.53826765   0.44500008   0.07729684   0.11443420   0.51086121   0.38095619   0.31495499   0.54310487   0.15769252   0.04811956   0.15746123   0.16350784   0.60037720   0.41357540   0.32041789   0.10212771   0.45574686   0.48112071   0.46043148   0.12915361   0.48255860   0.38038066   0.14603346   0.23613696   0.21547679   0.23954306   0.36920594   0.09085610   0.17235368   0.21956801   0.30215728   0.33165412   0.24073408   0.36309896   0.17408376   0.00444310   0.11242683   0.41903497   0.36212283   0.46875382   0.10919458   0.40747044   0.09224461   0.14308064  -0.10523988   0.26706657   0.54771754
 0.20235181   0.10297800   0.19322335   0.14693026   0.31646827   0.39077265   0.26220646   0.16003542   0.00000000   0.28742904   0.12682295   0.04504051   0.05203457  -0.02222797   0.24519184   0.34936765   0.18216502   0.03469529   0.19578527   0.10037519   0.07600154   0.10911614   0.16573277   0.20260258   0.34153030  -0.01026137   0.24102468   0.18450420   0.14729611   0.39870678  -0.06994482   0.08172726   0.26682511   0.17184054   0.03772801   0.11641176   0.16358450   0.23011598   0.02944135   0.00353184   0.21267366   0.35242883   0.13214796   0.03846475   0.14984841   0.13652116   0.00592777   0.09919852   0.13546997   0.09344951  -0.03400255  -0.03869595   0.16992125   0.29738324   0.35537977   0.03749241   0.10857832   0.14517099   0.07597739   0.03057739   0.00884723   0.07561157  -0.01988552   0.00564217  -0.16999309   0.28457220   0.38218752   0.14583683   0.01286592   0.02041666   0.13009912   0.46344805   0.13983877   0.20933949   0.26864511   0.15299171   0.11947611   0.20189174   0.08041228   0.38569056   0.33076176   0.20188357   0.22039739   0.47858959   0.31178197   0.13770547  -0.05078544  -0.01384537  -0.02425235   0.15518866   0.28041886   0.15855337   0.03323291   0.13481105   0.12733525   0.10590060   0.09961374   0.15441059   0.21003857   0.35850451   0.05500720   0.24333044   0.12590462   0.08511652   0.38683630   0.03828397   0.03645147   0.11779370   0.12947750   0.15622529   0.07271058   0.12146276   0.25606820   0.01174824   0.01704301   0.16211323   0.31009433   0.08774616   0.12326607   0.13748852   0.06599818   0.12129431  -0.02154401   0.16861835   0.11287682   0.05324059   0.00431356   0.17629119   0.13640432   0.27536130   0.00101069   0.19335041   0.09816566   0.15085871   0.02573297   0.10359277   0.08836726   0.03744560   0.02938925   0.06713156   0.25727786   0.36240536   0.17815602  -0.03270081   0.07182720   0.10845402   0.45217150   0.12285774   0.17836322   0.18689952
 0.35668525   0.35184229   0.45807473   0.50032636   0.38308994   0.34676957   0.43444140   0.35145475   0.28742904   0.00000000   0.62441974   0.31962960   0.10698464   0.06247260   0.25540283   0.52697233   0.47984704   0.25026958   0.61902723   0.56723056   0.48858509   0.65935241   0.42025621   0.31453750   0.29814235   0.29778222   0.53189211   0.48183121   0.47042054   0.72249609  -0.03830289   0.13821213   0.50621904   0.50152908   0.18480698   0.39537526   0.13713445   0.30448006   0.09404670  -0.11320693   0.50066267   0.42825468   0.54400130   0.12930807   0.67512250   0.44510631   0.29333104   0.27423336   0.33413046   0.32336007  -0.01147465   0.19808578   0.22524756   0.32983455   0.30257460   0.27986002   0.29502530   0.37719202   0.50677817   0.33879121   0.15787416   0.58653928  -0.11670186  -0.04867475  -0.22597240   0.75007696   0.40090844   0.33105661   0.09475693   0.28033163   0.17010595   0.30230598   0.08503484   0.42165343   0.43048371   0.33523815   0.39079496   0.54441005   0.43959904   0.42089056   0.35457458   0.37575866   0.43881478   0.35836204   0.65905889   0.63287610   0.30704864   0.03496068   0.21750459   0.22856170   0.45791074   0.41880230   0.20835609   0.61745520   0.61631184   0.44506088   0.64798930   0.31333299   0.30868929   0.34978559   0.39516262   0.50527895   0.45553946   0.44440019   0.70378366   0.13146823   0.12557804   0.39392882   0.48759827   0.30691238   0.47539313   0.23618556   0.29294012   0.09933615   0.06577130   0.50984678   0.46163063   0.56096062   0.20786390   0.67302924   0.40558406   0.41538401   0.13780191   0.37615897   0.28291675   0.14414232   0.40191696   0.23042232   0.12961354   0.44702101   0.02592913   0.29098918   0.40667742   0.46190380   0.43383839   0.30324422   0.59452795  -0.03317367   0.02992886   0.12302481   0.73679381   0.42793330   0.46427884   0.09985538   0.41363510   0.20617257   0.36025286   0.02234306   0.48934097   0.50436251
