 0.00000000   0.38147221   0.64695527   0.20933380   0.50655515   0.15888946   0.65843928   0.43746181   0.62907482   0.46367196   0.61747146   0.19435772   0.59461890   0.33476319   0.72599262   0.35712533   0.51325512   0.61768198   0.47947285   0.62662731   0.55087931   0.65614690   0.42323910   0.63690245   0.45273804   0.18148056   0.40787952   0.68500886   0.51423705   0.73854517   0.50757976   0.44113607   0.37766095   0.39849270   0.42338764   0.80983600   0.25268614   0.55277279   0.03709448   0.51011472   0.13994998   0.66111185   0.46124102   0.61401589   0.40564699   0.63175334   0.26354258   0.58724624   0.39750906   0.68665834   0.31261291   0.54885593   0.39582197   0.41620413   0.55233573   0.50337288   0.63632786   0.24877167   0.60262861   0.46447315   0.15778707   0.34229257   0.66704451   0.49136435   0.74597355   0.48986755   0.27855464   0.38353611   0.39282414   0.48799897
 0.38147221   0.00000000   0.39706754   0.31739315   0.44934679   0.10828835   0.45928653   0.25373339   0.41345711   0.35525628   0.40532383   0.35148348   0.47833450   0.23042246   0.26054865   0.27880128   0.41677420   0.42221990   0.16070575   0.30698091   0.46042576   0.52202251   0.44500373   0.53956481   0.33624015   0.25386082   0.33895597   0.53787820   0.42145742   0.50576532   0.51942607   0.18507515   0.19942611   0.38249730   0.55664386   0.37848384   0.34023027   0.46860667   0.20744315   0.44636259   0.10852081   0.46013463   0.31882197   0.40600322   0.35595980   0.42325872   0.37266604   0.47632633   0.19895939   0.27601565   0.26311776   0.46117832   0.44552444   0.18402384   0.41949567   0.44516309   0.50139013   0.40795076   0.53810094   0.39852872   0.19573096   0.38549670   0.54878204   0.45689581   0.49951384   0.54187891   0.11299434   0.20034619   0.43818034   0.55304476
 0.64695527   0.39706754   0.00000000   0.27437919   0.54462574   0.18248576   0.67511917   0.67631237   0.66796186   0.54859119   0.63868215   0.30868331   0.64459586   0.39237520   0.65464605   0.39095424   0.48326297   0.68408928   0.49892965   0.61401337   0.60993511   0.60593710   0.42911805   0.61506914   0.54574435   0.23452771   0.68483117   0.73212123   0.67984314   0.58381349   0.56675640   0.48948893   0.32302060   0.37646549   0.44600215   0.57120475   0.28376467   0.73907502   0.11452483   0.53715783   0.14698969   0.64842548   0.60363882   0.62318931   0.46638160   0.61617093   0.36185992   0.61541920   0.38680593   0.59781395   0.35201171   0.50217920   0.54755961   0.46457040   0.57971995   0.56539477   0.58885290   0.26480829   0.59360439   0.51119422   0.15201207   0.48469442   0.67121824   0.67208482   0.60720217   0.55809219   0.28385961   0.31256429   0.39578413   0.47533730
 0.20933380   0.31739315   0.27437919   0.00000000   0.42248163   0.07388205   0.33130827   0.35306142   0.34795902   0.44616756   0.33513077   0.33682010   0.38392356   0.11476463   0.15500530   0.13427616   0.18426020   0.22369456   0.00490533   0.14501891   0.31949463   0.28051865   0.47772962   0.23306757   0.48226516   0.20633119   0.43613572   0.33160985   0.37120797   0.26031178   0.45193658   0.12958219   0.12751561   0.24943323   0.33428035   0.17747719   0.21538240   0.39405987   0.35174286   0.42566936   0.09459330   0.30990432   0.40515936   0.31312018   0.44643541   0.33793867   0.33384194   0.38635786   0.06389072   0.19657060   0.17851667   0.23709740   0.28624660   0.06536713   0.22413144   0.37354279   0.26396604   0.49549333   0.25699220   0.51051325   0.21510790   0.47178823   0.37667289   0.43724999   0.23216531   0.41236162   0.05148169   0.05510269   0.27790733   0.33459497
 0.50655515   0.44934679   0.54462574   0.42248163   0.00000000   0.17152472   0.75651292   0.45415034   0.59463890   0.58157995   0.76465834   0.37226263   0.89216406   0.32966964   0.41141388   0.33947970   0.47966447   0.39300286   0.20931215   0.31892715   0.82683029   0.64824526   0.55964555   0.57322266   0.63850263   0.28639929   0.51501040   0.55342431   0.75779909   0.56216111   0.58150116   0.35337870   0.28451447   0.40191675   0.49958525   0.45770925   0.30150786   0.58403300   0.24618528   0.95682895   0.13720542   0.71912813   0.51469089   0.56848996   0.58191790   0.76052612   0.41104999   0.89174815   0.27674334   0.44177763   0.35410842   0.54536621   0.43821237   0.25997254   0.42362869   0.89764631   0.63441244   0.47705399   0.57053228   0.67496422   0.22887089   0.50811155   0.57951692   0.78844884   0.54161946   0.61281181   0.21957168   0.24857366   0.47023384   0.55403697
 0.15888946   0.10828835   0.18248576   0.07388205   0.17152472   0.00000000   0.22856990   0.11783229   0.19426437   0.14330508   0.21189997   0.06548999   0.18485807   0.11018006   0.14481754   0.12558209   0.14717185   0.13377695   0.10914705   0.10899163   0.16310818   0.15375691   0.08554284   0.16527114   0.12848746   0.06228821   0.11115799   0.15048749   0.19590140   0.15369468   0.13736439   0.10514116   0.16261391   0.06869253   0.13847128   0.13861683   0.06491836   0.17119061   0.02794522   0.16395302   0.06165376   0.22064267   0.13626784   0.20528753   0.09016865   0.20342760   0.09939225   0.17710532   0.12512088   0.13810517   0.11634841   0.12549508   0.13772352   0.08019037   0.13227629   0.15026870   0.13985697   0.05334035   0.16276783   0.13191652   0.02732080   0.10478202   0.16245917   0.19615048   0.16643437   0.16777749   0.08113982   0.13100424   0.09767434   0.16492076
 0.65843928   0.45928653   0.67511917   0.33130827   0.75651292   0.22856990   0.00000000   0.48199520   0.73194412   0.58283059   0.88995916   0.33300837   0.85419951   0.45789074   0.56506738   0.46451672   0.56097324   0.53135309   0.39562042   0.45427669   0.76599472   0.72941076   0.51792260   0.68075979   0.55004491   0.27733176   0.48369818   0.63264770   0.80336977   0.68313104   0.61785827   0.45778029   0.41324151   0.43216130   0.52478182   0.62039778   0.31942155   0.69043595   0.16478987   0.76477981   0.18144818   0.90898477   0.57217886   0.73091889   0.55080274   0.89109531   0.41266006   0.84391354   0.45701557   0.60830618   0.44876217   0.61332368   0.52071520   0.42328364   0.56257120   0.75576279   0.71029417   0.39663588   0.67241550   0.62823198   0.20043414   0.47731660   0.68336655   0.78808106   0.69369675   0.67568860   0.34055049   0.39189899   0.49431795   0.60531659
 0.43746181   0.25373339   0.67631237   0.35306142   0.45415034   0.11783229   0.48199520   0.00000000   0.58072009   0.66913616   0.55800002   0.24451920   0.47681046   0.40404128   0.65984862   0.31069099   0.25650611   0.38699812   0.34533990   0.36441144   0.38707232   0.37659486   0.40854614   0.27793781   0.81299620   0.25303327   0.76529543   0.53299098   0.52745861   0.35893154   0.42582239   0.58093824   0.25282363   0.24017945   0.25702571   0.36525318   0.16441852   0.56105417   0.20750118   0.45110098   0.12281834   0.43568558   0.81972235   0.51238458   0.58783374   0.47542631   0.29788975   0.43329395   0.35254760   0.62896062   0.30292673   0.26339168   0.29970912   0.39893140   0.30829822   0.42603586   0.36972839   0.33257666   0.26235723   0.67680551   0.19284554   0.50427858   0.51957446   0.53197384   0.36239348   0.33514105   0.38984455   0.23121990   0.25938230   0.27624013
 0.62907482   0.41345711   0.66796186   0.34795902   0.59463890   0.19426437   0.73194412   0.58072009   0.00000000   0.52487897   0.70222091   0.31968790   0.63578598   0.34003868   0.58793006   0.35297578   0.42452695   0.55304228   0.39792286   0.49142993   0.53470811   0.61683194   0.49236464   0.56786705   0.55345811   0.21553277   0.60041512   0.62055240   0.69311999   0.60339390   0.69558248   0.41989000   0.36249303   0.32534060   0.45823517   0.57134983   0.26210485   0.65660113   0.17888508   0.58834937   0.14884041   0.68850905   0.60491864   0.72913905   0.48118416   0.68901990   0.39220858   0.61256561   0.36551703   0.59570797   0.31030827   0.47755302   0.47269936   0.39943106   0.49871493   0.55217031   0.58051723   0.39416637   0.53620317   0.57817648   0.16901668   0.53153865   0.63612021   0.68348501   0.58732725   0.64421394   0.27154933   0.33625917   0.38327611   0.52159332
 0.46367196   0.35525628   0.54859119   0.44616756   0.58157995   0.14330508   0.58283059   0.66913616   0.52487897   0.00000000   0.59523011   0.31006551   0.62538297   0.43089804   0.55980448   0.38814897   0.40238936   0.38251337   0.27518338   0.32918806   0.55252026   0.53655670   0.52402823   0.45077760   0.76117689   0.35201287   0.58137534   0.58402346   0.53354299   0.49301608   0.45212520   0.52870529   0.25620068   0.35997131   0.39804565   0.43159562   0.25875804   0.52389249   0.26888877   0.59015808   0.15672726   0.56273984   0.63674633   0.50577509   0.66462019   0.55612265   0.35228074   0.60383675   0.39465483   0.56201615   0.38896634   0.44183874   0.32471167   0.32452534   0.35050079   0.56464824   0.52820457   0.44688041   0.43832831   0.70360195   0.28676046   0.43466557   0.58707748   0.54617449   0.49230334   0.43384889   0.37195980   0.24151703   0.41423483   0.41496254
