5853 63 5 2 4647 237 12 2 8 5 30 38 699 173 2722 979 12 76 206 81 78 128 7 12364 135 26 100 4 8 85 977 86 7 52 14 11 19 62 14 3 19 923 208 96 22 2 2 324 177 29 1 7 84 4559 26 6 60 14 21 19 7 30 2096 732 4041 8 733 1 5 4 29 14 3 26 4 684 0 4 1 1129 945 25 5 3 10 0 1 16 11 162 878 0 2 0 4 1 0 1 677 1 3 16 1 2 55 168 1 0 1 0 0 3 1 0 1 0 24 3 5 0 1 0 2 1 1 0 1 7 33 4 0 3 0 0 1 0 0 26 253 215 8 314 2 0 0 1177 4 0 0 0
63 15483 0 0 21 11 0 1 0 11 260 15 25 23 185 57 12 18 17307 3402 12615 530 195 157 65 16 31 3 8 19 13 5 3 357 38 21 1461 756 2 1 10 445 19119 1119 106 4 0 31 199 10 119 188 41 0 11 9 19 8133 3965 4569 2581 689 1 14 23 17 32 0 3 3 3 0 175 125 21 2 15 1 0 2 2 3 0 0 1 61 0 0 0 2 4 1 0 7 119 6 12 2 4 0 1 9 0 0 57 6 0 0 1 0 0 6 3 0 0 0 15 97 6 18 0 1 3 6 0 1 1 1 0 0 0 2 0 5 0 0 1 0 0 1 64 6 0 0 1 3 2 1 3 0
5 0 12568 36 4 49 1190 3547 52 4 2 153 6 30 348 15000 31 64 44 25 6 2 2 23 77 489 1045 2001 2980 910 1 1 34 142 3 61 28 123 0 2 50 38 4 42 5 5543 3837 3 67 24 4 0 28 20 150 14 49 2 5 0 5 1 0 6 2 6 2395 873 39 91 3 22 6 39 15 1 3 7056 296 9 10 85 403 330 8 11 251 18 26 133 1964 58 14 27 62 12 3 2 36 252 1448 2072 2739 1747 2864 0 0 23 335 18 184 161 280 3 3 178 40 6 50 0 1387 1057 7 79 29 2 1 24 9 36 34 205 0 12 6 7 3 3 5 11 13 816 466 66 221 0 1313 19 130 43
2 0 36 11475 12 1 23 19 0 1 2 1544 73 130 180 876 1219 1591 52 12 55 6 5 76 612 15956 134 5772 3951 19 2 0 151 227 15 368 414 748 5 15 385 30 8 69 1 5300 2 70 228 6316 4 0 46 5 59 104 76 1 2 18 34 2 4 1 1 1 5 974 503 352 0 0 30 268 42 0 1 289 11 0 1 7 26 3 1 0 10 2 0 54 375 2 0 0 0 0 0 0 0 4 7 35 65 263 46 0 0 0 1 0 1 0 0 0 0 5 0 1 2 0 68 21 0 2 0 0 0 6 2 10 0 9 0 1 1 1 0 0 0 0 1 14 7 41 93 0 12 0 0 1
4647 21 4 12 2865 107 42 4 1 6 11 79 775 214 1182 2502 30 116 67 36 20 42 2 2228 56 19 29 18 15 30 86 9 5 36 2 18 34 64 13 10 31 222 84 21 8 4 4 226 154 56 0 5 44 1094 134 7 13 15 11 5 6 4 700 55 25 6 156 2 6 7 9 4 2 33 8 520 0 3 0 1362 845 79 3 0 10 0 8 37 56 486 1669 0 8 0 2 0 1 0 435 1 3 3 4 12 14 57 0 0 2 0 0 10 14 2 2 3 33 0 1 1 3 2 2 1 1 0 0 34 106 24 0 6 0 0 2 1 1 60 90 81 1 305 0 1 1 274 4 2 1 0
237 11 49 1 107 21450 6207 392 1032 1258 5 21 20 29 172 13102 1 9 25 8 13 28 194 1042 18 7 48 3 8 2554 2741 2597 0 6 7 2 3 10 2 0 0 2056 29 34 391 0 531 9 13 3 0 0 34 7 52 2 8 3 6 1 0 25 11 2651 62 28 9106 10 3 1 5995 861 0 5 0 460 1 8 1 794 665 505 8 2 8 13 73 25 154 981 4063 2 13 2 20 0 1 3 420 8 8 32 2 23 71 179 0 0 4 0 1 14 21 0 9 3 261 12 4 1 5 7 5 6 5 1 1 220 368 368 1 6 0 4 9 2 2 39 269 58 12 885 3 2 6 894 19 2 4 1
12 0 1190 23 42 6207 12678 4262 941 1076 3 164 4 29 357 8734 0 41 10 9 3 9 242 137 29 17 279 38 194 4316 263 202 0 7 0 0 11 15 0 6 3 818 5 12 411 54 2738 0 14 9 0 1 42 14 126 6 20 0 8 0 0 36 1 431 2 80 6002 95 197 56 119 1377 2 10 0 64 0 68 37 142 118 874 419 12 5 10 322 22 84 1117 7956 2 12 22 31 3 1 0 52 20 6 95 2 204 246 18 0 0 5 0 2 17 11 1 11 2 44 7 3 3 6 36 3 3 16 2 0 168 192 430 1 26 0 11 0 6 0 20 38 10 6 1078 1 157 173 96 54 0 9 2
2 1 3547 19 4 392 4262 8661 1820 175 0 65 0 3 68 5990 1 10 3 3 1 0 41 10 16 12 426 99 507 3187 24 14 0 1 0 0 5 4 0 1 0 41 0 9 93 223 5377 0 1 2 0 0 7 0 9 0 7 0 1 0 0 15 0 46 0 50 2460 323 143 68 16 934 1 4 1 5 0 637 48 5 3 111 649 19 2 0 38 1 5 207 3120 2 4 3 5 2 0 0 8 6 6 88 46 552 160 1 0 1 3 1 2 5 5 0 0 0 4 1 6 1 54 65 1 4 1 0 0 11 10 47 0 9 0 1 0 0 0 1 3 0 0 353 8 149 233 9 28 1 0 1
8 0 52 0 1 1032 941 1820 3903 628 1 4 0 4 13 523 2 0 4 2 4 5 84 53 21 2 96 3 3 4874 78 44 4 7 3 2 5 20 0 0 0 255 2 25 257 5 473 1 6 1 0 0 0 1 2 2 17 1 1 0 0 11 0 135 0 29 2086 5 0 0 39 6256 1 8 2 16 0 37 2 20 13 6 2 30 0 1 2 0 1 13 61 3 0 3 10 0 0 1 21 5 12 242 2 1 497 5 0 1 19 1 7 3 18 0 0 4 18 2 9 1 1 21 1 11 0 0 0 3 4 5 0 34 0 2 0 0 1 1 7 3 2 140 1 0 0 32 78 1 7 4
5 11 4 1 6 1258 1076 175 628 279 188 2 0 1 13 902 1 2 25 127 54 596 607 65 7 0 74 1 1 1900 80 55 0 6 0 2 15 16 0 1 0 94 76 30 1398 0 22 0 5 1 0 4 0 1 3 2 10 1 13 1 1 148 1 156 1 702 1050 3 0 1 51 75 2 1 0 11 6 8 0 23 18 16 3 1 0 15 4 3 2 20 84 0 0 4 30 5 2 0 18 1 5 32 0 0 77 5 0 0 5 0 1 3 6 0 0 0 12 20 1 5 0 4 0 2 1 0 0 2 6 5 0 2 0 2 0 0 0 1 18 3 17 35 1 0 0 47 12 0 0 0
30 260 2 2 11 5 3 0 1 188 52162 13 18 16 296 47 27 9 1236 18308 400 11047 535 67 65 16 275 6 5 659 9 3 14 339 27 82 188 281 1 0 19 791 5062 355 26975 5 0 23 202 10 12 10 22 3 46 6 169 63 2347 4 13 1270 2 9 6 5966 772 4 7 2 6 0 25 66 15 4 129 8 0 0 3 3 0 1 16 819 0 1 1 7 25 9 12 113 1573 92 145 26 26 3 4 127 0 2 994 0 1 1 34 5 2 69 72 0 0 0 152 1097 38 150 2 6 17 30 1 2 21 1 2 2 0 20 8 82 0 4 27 0 1 10 691 150 0 2 1 5 5 10 18 0
38 15 153 1544 79 21 164 65 4 2 13 7869 1243 9705 8490 13199 623 4499 560 133 323 18 33 544 1088 5724 331 392 2501 233 7 3 122 854 27 582 1872 3070 197 757 714 162 47 385 7 166 41 402 392 15297 34 4 10456 95 3844 164 149 11 53 57 214 22 175 5 8 30 47 162 7905 629 4 3 163 854 103 23 1 79 22 137 187 546 65 6 4 3 271 17 180 1175 3211 1 11 20 8 4 0 1 36 12 16 64 10 108 97 2 0 0 6 0 3 25 8 1 14 6 10 0 0 1 28 12 2 4 9 0 0 264 267 400 0 12 0 3 9 7 0 27 5 4 0 130 5 92 111 7 28 0 5 0
699 25 6 73 775 20 4 0 0 0 18 1243 2384 5085 2823 1022 120 1076 203 64 136 68 10 4032 220 368 80 67 68 30 30 4 26 324 14 149 522 845 833 168 311 207 140 144 13 24 5 2810 432 3253 8 5 4115 54 189 46 36 7 30 25 69 13 252 20 87 2 50 10 88 28 2 1 31 190 45 145 0 3 1 408 180 33 1 1 2 0 8 7 29 176 590 2 3 0 0 0 0 0 119 1 1 15 0 2 18 6 0 0 1 0 0 5 2 0 2 0 8 0 0 0 2 0 0 1 1 0 0 20 58 30 0 2 0 0 1 0 0 15 20 18 1 84 1 4 1 63 1 0 0 0
173 23 30 130 214 29 29 3 4 1 16 9705 5085 11289 4078 2515 116 2055 238 68 192 49 12 1424 292 792 71 51 130 53 10 2 39 482 16 231 943 1328 1395 2861 396 116 92 199 10 28 14 1311 426 6965 16 3 11114 64 723 48 31 10 40 35 92 8 601 7 18 4 27 18 286 66 4 3 60 313 75 72 0 10 2 295 208 214 6 2 2 0 58 19 115 583 1329 0 6 5 1 1 0 0 83 3 2 7 2 15 18 10 0 1 2 0 0 4 4 0 5 0 9 0 1 0 3 7 1 2 5 0 0 131 219 179 1 8 0 2 1 0 0 20 7 9 0 109 2 9 10 21 5 1 5 0
2722 185 348 180 1182 172 357 68 13 13 296 8490 2823 4078 38599 18279 142 2016 6926 1579 1202 85 72 2026 10537 1253 2414 1407 5664 1058 42 4 44 492 35 157 1746 1698 475 153 162 346 157 508 66 734 111 621 655 615 50 1 24812 4534 38694 295 2881 51 866 156 356 97 1942 27 21 232 176 584 12203 6500 16 17 89 1116 49 446 4 231 75 1554 2130 3284 338 43 43 9 1345 167 1129 5601 16376 14 77 84 66 32 2 4 486 96 78 221 32 426 561 48 1 2 47 4 17 159 111 15 59 22 94 18 8 5 54 76 13 14 65 3 1 1385 1553 1714 2 129 1 18 26 23 2 205 46 55 33 1001 10 436 262 124 195 14 37 6
979 57 15000 876 2502 13102 8734 5990 523 902 47 13199 1022 2515 18279 103946 198 5115 510 235 121 120 173 2777 602 572 3094 1500 24477 4222 945 60 29 201 23 85 478 589 111 552 151 3171 237 179 326 2578 2613 555 684 1484 8 6 1858 1892 20675 49 251 26 76 42 52 45 349 631 145 92 14414 2199 3977 16365 2416 559 26 213 26 2418 8 8085 941 6632 6056 8827 6493 187 141 13 3542 393 2024 12395 64191 54 222 158 138 42 1 17 2212 204 202 819 700 8385 1601 428 0 5 75 9 28 235 198 19 155 53 695 19 23 15 699 842 41 32 199 4 1 2431 2997 3463 13 290 0 44 46 38 10 525 599 356 37 7013 86 2296 3061 2326 567 19 85 15
12 12 31 1219 30 1 0 1 2 1 27 623 120 116 142 198 3398 1399 148 55 43 45 2 212 466 4371 532 2028 1411 54 5 1 405 240 136 360 81 233 8 10 2920 264 56 187 10 958 3 179 2579 2099 3 1 38 4 28 72 136 11 32 9 11 9 2 4 9 6 6 526 95 111 1 1 7 87 68 0 0 38 1 4 2 3 1 1 0 1 1 0 0 10 29 0 2 0 5 1 1 0 1 0 12 31 7 9 34 0 0 1 4 0 1 0 5 0 1 0 4 0 2 1 5 4 0 1 0 0 0 3 1 3 0 5 0 0 0 0 0 0 0 0 1 7 6 1 1 2 6 2 2 0
76 18 64 1591 116 9 41 10 0 2 9 4499 1076 2055 2016 5115 1399 3395 117 55 45 50 2 934 159 1387 223 692 1571 98 5 0 83 271 23 170 92 319 62 168 589 171 70 108 10 427 14 1625 311 12647 1 2 357 93 1042 25 82 5 23 12 7 10 43 0 14 8 24 137 423 541 1 1 12 90 59 10 0 17 3 25 25 47 11 0 1 1 25 0 9 103 315 0 1 3 8 1 0 0 10 0 1 14 3 17 35 0 0 0 3 0 1 0 4 0 0 0 1 2 1 0 5 2 1 1 0 0 0 12 13 36 0 6 0 1 0 0 1 8 0 0 1 24 0 10 12 3 2 1 2 1
