8455 0 63 3 5 0 84 1741 732 4 235 51 51 0 14213 4 0 467 14 70 17 138 1 303 45 5 71 55 153 15950 5844 4 19 70 151 0 0 0 1 5 0 0 0 2 1 2 1 0 1 3 0 5 0 0 0 0 12 1 9 28 0 7 12 39 2 5 1 0 1 3
0 4843 10 220 1 0 5 5 6 1177 8 53 11 224 4 38 9 105 11 54 0 2 5507 6 3536 4577 187 6901 94 4 0 37 0 0 86 0 32 10 121 1 0 0 5 1 2 0 16 0 18 3 0 9 25 8 60 0 8 12 15 43 16 212 650 21 1 4 8 0 0 13
63 10 68628 1 42 2 342 6217 3460 24 1399 540 66 4 1816 8 46 17484 243 1865 19 695 17 18149 313 16 25499 16666 2016 605 1232 13 24 14 2157 3 102 442 44 4 0 5 39 36 6 10 16 1 5 17 1 81 217 18 222 2 62 147 213 144 16 461 3778 99 1 29 11 0 0 56
3 220 1 275 125 0 41 98 47 667 226 11 86 64 30 17 984 11 5 9 55 188 627 222 3096 808 46 458 962 49 13 9 2 13 39 29 15 5 166 40 0 14 75 86 83 63 7 7 6 111 6 389 14 3 7 15 83 268 176 1325 7 14 93 526 197 237 3 7 19 32
5 1 42 125 30999 3 582 141 235 446 5643 91 18061 1 310 501 0 25 15 23 26362 22 4 24 3291 11 67 39 10922 448 27 6 52 85 318 0 1 0 21 604 1 99 59 40 27 789 6 355 1 30 20 3 1 1 3 221 3 7 8 804 2 7 27 1342 42 8 1 6 2 35
0 0 2 0 3 7883 3720 1 90 14 16 2 43 0 5 2607 0 2 0 0 2 0 0 0 6 0 0 0 8 2 0 0 3029 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 1 1 0 0 0 0 0
84 5 342 41 582 3720 98007 3394 27215 740 36173 994 26216 26 4571 9988 1 429 107 274 1308 230 19 506 614 50 560 328 3336 2396 463 75 2272 29 1854 2 3 2 12 143 0 38 46 22 14 288 8 118 8 19 13 1 0 3 3 78 13 2 7 483 10 31 48 741 31 15 6 2 1 27
1741 5 6217 98 141 1 3394 82293 19950 196 16292 465 349 10 32419 122 8 1122 90 416 78 8400 11 7262 1616 31 2048 527 36970 6247 22682 25 196 773 2816 12 11 32 25 341 1 129 325 162 62 660 38 111 7 168 14 57 24 13 28 120 105 39 136 2851 7 70 371 4010 287 160 3 44 38 252
732 6 3460 47 235 90 27215 19950 76362 144 8124 717 2313 12 19084 798 15 5667 228 1599 312 3843 16 8450 388 27 3003 938 1538 2814 13299 38 2249 34 1252 5 7 8 10 64 0 26 54 27 15 102 9 14 6 27 1 16 3 1 8 20 45 19 29 637 5 44 137 808 76 53 7 6 5 45
4 1177 24 667 446 14 740 196 144 10108 364 136 1663 734 96 2654 11 120 25 58 74 15 4963 37 19760 3627 297 3802 2874 312 22 117 48 116 332 3 13 12 85 97 1 22 34 21 38 155 70 47 77 27 5 15 4 11 16 35 21 10 13 738 8 92 316 661 51 29 16 4 3 44
235 8 1399 226 5643 16 36173 16292 8124 364 131686 1089 11640 33 14551 530 4 544 157 418 8386 979 13 1462 1490 58 1102 527 18334 8803 433 78 358 235 3888 7 5 7 68 1414 7 291 180 112 67 2667 20 756 13 104 55 7 4 5 6 632 16 8 11 2462 20 47 143 4299 122 28 5 26 5 113
51 53 540 11 91 2 994 465 717 136 1089 61971 1022 6268 710 31 19 2106 6906 7802 128 192 108 598 204 2445 5227 3905 308 380 243 3449 88 14 9241 1 37 12 82 5 0 4 9 5 26 12 3524 11 2853 13 1 2 9 244 46 6 6 47 7 113 333 908 1205 95 15 20 859 3 1 28
51 11 66 86 18061 43 26216 349 2313 1663 11640 1022 85726 47 3076 5636 0 136 120 175 24145 36 9 86 1308 68 402 267 6815 2036 200 75 487 15 1591 1 5 0 34 857 5 141 50 42 34 1185 12 861 13 48 48 1 0 1 7 422 2 8 3 1209 7 30 83 1832 46 9 5 17 1 44
0 224 4 64 1 0 26 10 12 734 33 6268 47 29645 19 14 0 9 48 30 1 2 665 3 521 10890 453 7143 24 6 5 4996 1 0 80 1 21 1 72 1 0 1 0 3 15 6 2837 5 2293 7 1 0 2 125 24 3 2 28 1 15 235 470 655 12 4 1 617 3 0 16
14213 4 1816 30 310 5 4571 32419 19084 96 14551 710 3076 19 51481 184 7 3776 158 750 438 2563 13 4990 376 38 1357 584 1999 21073 19029 38 1588 82 1861 9 3 2 9 36 0 14 51 29 15 71 6 16 5 35 1 31 2 4 4 18 93 16 50 539 5 33 94 581 50 82 6 5 8 37
4 38 8 17 501 2607 9988 122 798 2654 530 31 5636 14 184 11140 1 30 3 6 413 6 42 17 1409 91 29 188 1166 138 19 5 2203 23 102 1 0 0 4 31 0 5 2 3 2 33 5 18 1 5 1 2 0 1 1 8 2 1 0 96 2 10 28 110 6 3 0 0 1 4
0 9 46 984 0 0 1 8 15 11 4 19 0 0 7 1 35292 283 10 42 0 3580 3656 18636 1883 4 170 10670 333 9 57 0 0 2 204 1 17 89 207 1 0 0 22 22 6 3 5 1 0 15 1 6584 60 1 38 1 1091 927 7876 415 2 47 2376 273 40 166 0 1 5 66
467 105 17484 11 25 2 429 1122 5667 120 544 2106 136 9 3776 30 283 32820 1249 15078 21 1656 182 14446 875 41 12778 14238 1005 4469 3423 15 44 157 8536 0 53 105 83 4 0 2 10 7 5 3 14 2 4 1 0 48 65 17 120 0 41 33 79 102 34 538 1719 76 6 12 9 0 1 33
14 11 243 5 15 0 107 90 228 25 157 6906 120 48 158 3 10 1249 7163 5604 22 30 18 150 55 472 4277 1220 50 131 80 201 9 3 748 0 9 8 26 1 0 0 2 4 1 2 262 3 274 3 0 6 3 128 55 0 2 7 7 19 114 573 744 20 1 4 139 4 1 9
70 54 1865 9 23 0 274 416 1599 58 418 7802 175 30 750 6 42 15078 5604 20245 28 258 68 1224 216 223 16865 4658 233 865 414 54 12 32 4831 1 32 34 60 2 0 0 8 3 6 2 57 0 65 2 0 15 25 93 178 1 6 21 14 32 133 960 1397 21 2 6 66 0 1 22
17 0 19 55 26362 2 1308 78 312 74 8386 128 24145 1 438 413 0 21 22 28 8536 12 0 24 515 4 68 35 4553 500 35 9 53 10 318 1 3 0 18 621 0 83 28 16 18 738 3 296 2 29 17 1 1 2 2 202 2 0 2 642 3 8 15 1136 31 3 0 4 5 22
138 2 695 188 22 0 230 8400 3843 15 979 192 36 2 2563 6 3580 1656 30 258 12 86035 424 36895 462 10 283 2510 13483 1508 28779 4 15 172 6483 22 14 122 46 14 0 8 91 56 26 22 10 1 3 77 0 1865 69 3 39 2 2492 380 2085 1193 7 70 491 885 203 898 1 3 48 118
1 5507 17 627 4 0 19 11 16 4963 13 108 9 665 13 42 3656 182 18 68 0 424 14022 309 13006 4250 286 9262 540 14 61 99 1 3 95 6 53 61 168 8 0 4 25 34 19 9 76 0 67 17 1 773 35 8 44 0 250 599 679 417 12 148 1583 227 71 80 16 0 10 32
303 6 18149 222 24 0 506 7262 8450 37 1462 598 86 3 4990 17 18636 14446 150 1224 24 36895 309 115606 1161 18 4017 16526 6985 2446 11015 11 45 122 10631 4 19 143 73 7 0 8 49 35 4 20 8 1 0 24 0 3033 52 4 35 2 1148 432 4256 482 7 89 3517 450 37 269 3 2 10 73
45 3536 313 3096 3291 6 614 1616 388 19760 1490 204 1308 521 376 1409 1883 875 55 216 515 462 13006 1161 53681 4002 928 11398 18914 1415 376 114 52 506 1298 152 97 240 379 832 12 330 1152 811 358 1411 114 340 51 905 71 1964 178 35 146 273 2196 919 2123 12247 37 315 2445 10374 1628 2080 16 102 232 700
5 4577 16 808 11 0 50 31 27 3627 58 2445 68 10890 38 91 4 41 472 223 4 10 4250 18 4002 15026 2710 12027 114 13 8 1293 2 0 195 0 46 19 241 1 0 3 4 6 18 3 1347 6 1216 6 1 4 15 340 207 2 7 36 9 61 420 1831 2299 23 2 11 422 7 1 50
71 187 25499 46 67 0 560 2048 3003 297 1102 5227 402 453 1357 29 170 12778 4277 16865 68 283 286 4017 928 2710 147696 40206 1042 721 473 1125 28 13 2387 5 316 336 413 4 0 11 31 43 71 22 1586 15 1716 56 6 77 238 1102 1468 1 26 174 130 235 1286 9058 12899 101 18 66 972 13 0 189
55 6901 16666 458 39 0 328 527 938 3802 527 3905 267 7143 584 188 10670 14238 1220 4658 35 2510 9262 16526 11398 12027 40206 222295 3476 470 367 5964 16 25 6257 18 1783 3264 3218 16 1 24 360 288 118 77 1602 10 1771 162 13 3012 2006 1056 3400 7 290 4781 5387 1609 1427 12903 58739 785 66 314 946 13 7 864
153 94 2016 962 10922 8 3336 36970 1538 2874 18334 308 6815 24 1999 1166 333 1005 50 233 4553 13483 540 6985 18914 114 1042 3476 92775 5643 18039 29 119 2175 6266 197 69 155 218 2086 17 733 1718 1175 397 4091 109 1022 11 1234 127 1022 151 35 78 878 1935 663 1326 13557 45 143 1242 14619 2250 2750 7 151 309 822
15950 4 605 49 448 2 2396 6247 2814 312 8803 380 2036 6 21073 138 9 4469 131 865 500 1508 14 2446 1415 13 721 470 5643 83368 9015 21 1437 11246 4888 6 2 7 16 74 2 22 50 31 12 116 3 32 1 26 6 80 3 6 11 26 247 27 102 665 3 33 80 747 58 73 0 2 19 29
