label,ED,SC_W,SC_L,SPE,SPE_W,COM,SI,SI_L,NAV,DIF,response
7Networks_LH_Default_Temp_7-lh,53.21284753869997,602.0273999999998,74.06126,0.01350233576906469,2322.728824596304,0.008307874304299804,7.950496807365122,7.950496807365122,0.01350233576906469,0.0047823271714064015,
7Networks_LH_Default_Temp_8-lh,38.223567903907515,0.0,inf,0.014730720947998493,2320.5114187369536,0.004236475142266404,inf,12.001401231918992,0.012981756218715591,0.003051304973575396,739.0471406579018
7Networks_LH_Default_Temp_9-lh,40.69723356848748,2998.2914,64.25024000000002,0.015564144196192882,2998.2914,0.028608783779173492,5.634257258426874,5.634257258426874,0.015564144196192882,0.007427221440123157,
7Networks_LH_DorsAttn_FEF_1-lh,29.15662459310391,1695.4814,49.30886,0.02028033095877698,4703.859033941068,0.026966107471382724,6.4567029045599655,6.4567029045599655,0.02028033095877698,0.00399946574102971,
7Networks_LH_DorsAttn_FEF_2-lh,43.82803617196483,330.0361000000001,70.60454,0.014163395158441653,3959.4068869795897,0.010813843173386696,8.817702119115486,8.817702119115486,0.014163395158441653,0.004194061531857293,1853.4122525453568
7Networks_LH_DorsAttn_Post_1-lh,71.48351561973824,492.63802000000004,89.4036666666667,0.0111852235739772,2072.4942549700613,0.005338662955360185,8.239797982990149,8.239797982990149,0.0111852235739772,0.004779543874068715,1053.6216437220573
7Networks_LH_DorsAttn_Post_10-lh,37.11907010402141,631.09484,61.57456,0.021620817560946925,3736.669854016745,0.01396208489806456,7.882469129469674,9.473668902425908,0.01624047333833973,0.004563810764579682,1156.1698489785194
7Networks_LH_DorsAttn_Post_2-lh,64.94624436718101,943.4415200000002,82.24220408163264,0.012159207199838807,2552.3755088434928,0.013068125670871218,7.302392863092356,7.302392863092356,0.012159207199838807,0.004186537597561527,
7Networks_LH_DorsAttn_Post_3-lh,45.85274135005257,0.0,inf,0.013524191532846293,2094.8513441179175,0.0031524938425654433,inf,14.209271188518809,0.013357415863641088,0.0030531534087412417,
7Networks_LH_DorsAttn_Post_4-lh,20.938866719600618,18383.264,24.106640000000002,0.041482346772507485,18383.264,0.17502767728312882,3.018076823359498,3.018076823359498,0.041482346772507485,0.004526118009162322,
7Networks_LH_DorsAttn_Post_5-lh,20.216936242727265,13699.006,20.920380000000005,0.047800278962428014,13699.006,0.1603274030727093,3.442398552255772,3.442398552255772,0.047800278962428014,0.0027570039368552323,
7Networks_LH_DorsAttn_Post_6-lh,26.79132481882156,2056.6822400000005,40.51834000000001,0.024794675293891285,3924.4276344370937,0.04090027337111511,6.178078949284588,7.100832262556028,0.02468018186332411,0.0022844670707097337,1770.404073357582
7Networks_LH_DorsAttn_Post_7-lh,51.16315570735048,0.0,inf,0.013916362107081953,2300.770306517223,0.00436530896429159,inf,14.322333219375905,0.012532358549775524,0.005704766769331062,947.0960465669632
7Networks_LH_DorsAttn_Post_8-lh,34.688737550187604,1528.3281200000004,56.736899999999984,0.018375360846148617,2890.63124567533,0.02653838234441285,6.6064435502811065,7.875908350972821,0.01762521392603403,0.00452440936519872,1323.1890490055084
7Networks_LH_DorsAttn_Post_9-lh,45.602157664117726,0.0,inf,0.01474357386589481,2678.004266583296,0.0022691157358095335,inf,14.443756242664815,0.012026602845494233,0.004709857436983701,1361.9562882184982
7Networks_LH_DorsAttn_PrCv_1-lh,41.79581782015365,1651.0098000000005,56.59798,0.017668475093987453,4306.304188647752,0.024808355006074947,6.495049178391411,6.495049178391411,0.017668475093987453,0.004843310462583712,1387.2792401313782
7Networks_LH_Limbic_OFC_1-lh,89.80991852020408,0.0,inf,0.010461165850904952,2227.054899463802,0.0003589627901899139,inf,11.997139254525537,0.010461165850904952,0.002499640925210058,1269.5568288564682
7Networks_LH_Limbic_OFC_2-lh,103.67347416125872,0.0,inf,0.008685327962326522,2113.8439984314814,0.0002364720992779223,inf,12.469015311136822,0.00541848533611569,0.004434476601460693,
7Networks_LH_Limbic_TempPole_1-lh,91.17867181963378,0.0,inf,0.009100552367126473,2460.4476364383013,0.0004911151495308203,inf,11.826413396179115,0.00891460733294204,0.003196673026237283,814.5433340668678
7Networks_LH_Limbic_TempPole_2-lh,80.21613893432357,0.0,inf,0.008605152409583223,2316.524363025191,0.0009880883112165272,inf,11.296694339294271,0.0076272158587512824,0.0038916105794458357,923.425558745861
7Networks_LH_Limbic_TempPole_3-lh,98.20977112776498,0.0,inf,0.011204961377618625,2807.4239404909113,0.001039125997994178,inf,10.35278934221718,0.011204961377618625,0.0017706823750995343,
7Networks_LH_Limbic_TempPole_4-lh,79.87060133838455,0.0,inf,0.012021042594641065,2501.129850176914,0.0010108805361434322,inf,10.779719382464153,0.012021042594641065,0.0017241729706512724,1078.0972648859024
7Networks_LH_SalVentAttn_FrOper_1-lh,63.89927242650315,3643.543400000001,63.497380000000014,0.015748681284172665,4356.734126798917,0.031949933735151634,5.353055686728672,5.353055686728672,0.015748681284172665,0.009731836234481392,1597.0745453834534
