label,ED,SC_W,SC_L,SPE,SPE_W,COM,SI,SI_L,NAV,DIF,response
7Networks_LH_Default_PFC_6-lh,89.87607960067753,0.0,inf,0.007850147590624851,0.006931681320733028,0.00011424826550704774,inf,18.17695833511046,0.006196224516477621,0.0036506663309462443,1
7Networks_LH_Default_PFC_7-lh,102.65645739543618,0.0,inf,0.007677473632100684,0.007459376970796634,0.000391315474392674,inf,18.266177945678077,0.00688475552646211,0.005164854581314897,0
7Networks_LH_Default_PFC_8-lh,73.33829485459204,0.0,inf,0.009181485277855615,0.007646376186943565,0.00033646970252042496,inf,17.538550716085158,0.007778518811336536,0.004550458555226462,0
7Networks_LH_Default_PFC_9-lh,82.22847383874426,0.0,inf,0.009060454432528335,0.008442239027550745,0.0011206362915687617,inf,14.856844949999283,0.00682928748131507,0.005029758936403895,0
7Networks_LH_Default_PHC_1-lh,72.46671320638755,0.0,inf,0.008981129748285875,0.0069893283082520935,0.00034234504559912704,inf,12.276708673492234,0.008981129748285875,0.003511721279915048,0
7Networks_LH_Default_Temp_1-lh,91.94313712750952,0.0,inf,0.009943073913231962,0.007712152887336905,0.0009468497309392095,inf,12.889391019486162,0.009867586852032574,0.004266178138648023,0
7Networks_LH_Default_Temp_2-lh,75.27907029100764,0.0,inf,0.008637410490515087,0.00734895901370462,0.0016578097744895162,inf,13.200277809889483,0.008625243674575456,0.004332610211992524,1
7Networks_LH_Default_Temp_3-lh,69.94205989330125,0.0,inf,0.010346654305863658,0.008745880846190348,0.0016742127526705077,inf,12.85616988901662,0.010271525728323074,0.004902557210589448,0
7Networks_LH_Default_Temp_4-lh,62.146256353805086,0.0,inf,0.010093956566512413,0.008673673796692932,0.003013695000292256,inf,12.856215537378752,0.008868826148125925,0.004373965783716864,0
7Networks_LH_Default_Temp_5-lh,49.811016137628144,0.0,inf,0.011414563476273346,0.009397021770066663,0.004156258504297299,inf,11.618688530303675,0.011134478670347283,0.005061988912690528,0
7Networks_LH_Default_Temp_6-lh,49.671444286485055,0.0014937963659609282,68.31245999999997,0.0146386179036738,0.009127390767056957,0.008085165302829905,8.479301013064157,8.479301013064157,0.0146386179036738,0.003431482156788358,1
7Networks_LH_Default_Temp_7-lh,53.21284753869997,0.001932771187560746,74.06126,0.01350233576906469,0.008867998270291196,0.007946621313040275,8.107613653460096,8.107613653460096,0.01350233576906469,0.004562651025082425,0
7Networks_LH_Default_Temp_8-lh,38.223567903907515,0.0,inf,0.014730720947998493,0.009372610653652764,0.004346646393566016,inf,11.74790639070932,0.012981756218715591,0.003740782370782352,0
7Networks_LH_Default_Temp_9-lh,40.69723356848748,0.00784274867100644,64.25024000000002,0.015564144196192882,0.010869023115052067,0.024099476311132934,6.086925138173902,6.086925138173902,0.015564144196192882,0.006152374011990382,0
7Networks_LH_DorsAttn_FEF_1-lh,29.15662459310391,0.006276732762949401,49.30886,0.02028033095877698,0.017169991345396766,0.027479031475379098,6.408270720376167,6.408270720376167,0.02028033095877698,0.0044629077323661516,0
7Networks_LH_DorsAttn_FEF_2-lh,43.82803617196483,0.0011857677870810235,70.60454,0.014163395158441653,0.014043350053717518,0.010994397726349765,8.81246299698705,8.81246299698705,0.014163395158441653,0.004371272854127243,1
7Networks_LH_DorsAttn_Post_1-lh,71.48351561973824,0.0015580303332644277,89.4036666666667,0.0111852235739772,0.0066854244408021775,0.004847732085426769,8.418561185202178,8.418561185202178,0.0111852235739772,0.0042373157009340775,1
7Networks_LH_DorsAttn_Post_10-lh,37.11907010402141,0.00220099702320413,61.57456,0.021620817560946925,0.012297255925065441,0.014191696576977346,7.92012731265866,9.270839293938073,0.01624047333833973,0.0050153302867857385,1
7Networks_LH_DorsAttn_Post_2-lh,64.94624436718101,0.003335227239080741,82.24220408163264,0.012159207199838807,0.008853905184301285,0.01289748086760521,7.320499446760368,7.320499446760368,0.012159207199838807,0.004251157407107778,0
7Networks_LH_DorsAttn_Post_3-lh,45.85274135005257,0.0,inf,0.013524191532846293,0.010005352743147665,0.0033672595159823823,inf,13.361845778891244,0.013357415863641088,0.003342926264233212,0
7Networks_LH_DorsAttn_Post_4-lh,20.938866719600618,0.06752689365660575,24.106640000000002,0.041482346772507485,0.06752689365660575,0.16833959476924365,2.9808942189945267,2.9808942189945267,0.041482346772507485,0.005681358920859326,0
7Networks_LH_DorsAttn_Post_5-lh,20.216936242727265,0.059414265482717186,20.920380000000005,0.047800278962428014,0.05941426548271719,0.16280582114497943,3.1655470452396277,3.1655470452396277,0.047800278962428014,0.004373214902221599,0
7Networks_LH_DorsAttn_Post_6-lh,26.79132481882156,0.009138093109895601,40.51834000000001,0.024794675293891285,0.02324337583875748,0.04469186722097858,5.866391364143438,6.432543181472975,0.02468018186332411,0.003637501256136409,1
7Networks_LH_DorsAttn_Post_7-lh,51.16315570735048,0.0,inf,0.013916362107081953,0.010501423640366972,0.0040173543588127615,inf,14.29795940330806,0.012532358549775524,0.005238018777699712,1
7Networks_LH_DorsAttn_Post_8-lh,34.688737550187604,0.0052665338804798205,56.736899999999984,0.018375360846148617,0.016237682754198776,0.02602734884484093,6.661430728614408,7.745765599585243,0.01762521392603403,0.005128107195022477,0
7Networks_LH_DorsAttn_Post_9-lh,45.602157664117726,0.0,inf,0.01474357386589481,0.008234687922041056,0.002121349005913616,inf,14.24865573763706,0.012026602845494233,0.00492622970006228,1
7Networks_LH_DorsAttn_PrCv_1-lh,41.79581782015365,0.005640868354390545,56.59798,0.017668475093987453,0.014100031887688836,0.02432223140788243,6.562367238710427,6.562367238710427,0.017668475093987453,0.004841398162279321,1
