 0.00000000   0.18566257   0.44012796   0.18250977   0.36278418   0.05522430   0.57264700   0.50899315   0.50869281   0.32054262   0.44447590   0.25189339   0.43009051   0.08218839   0.64944826   0.22073329   0.34846206   0.53416572   0.18243065   0.61358910   0.38867141   0.43227110   0.33352303   0.44456501   0.45933858   0.04293069   0.50823494   0.35788158   0.44033101   0.73283433   0.59486148   0.03912154   0.19037616   0.43315297   0.37483459   0.60192333   0.17687917   0.25562468   0.07683269   0.37613031   0.24910319   0.51718201   0.48012119   0.54358624   0.26891647   0.50106718   0.34372928   0.36592333   0.08520339   0.53685940   0.08205968   0.37632162   0.43862206   0.00807081   0.59091014   0.31385951   0.39026988   0.35640820   0.37437237   0.41758157   0.09856353   0.32752338   0.33400813   0.44514718   0.70274440   0.48219312   0.07804279  -0.07483876   0.37167499   0.32356533
 0.18566257   0.00000000   0.19259130   0.18818481   0.31934163   0.02439154   0.28232178   0.25488559   0.26394706   0.28927434   0.25016653   0.24152793   0.31082378   0.13335187   0.15235817   0.14964969   0.41120882   0.35938663   0.06344455   0.27396399   0.29300850   0.39549395   0.40005676   0.43544412   0.32578822   0.13560504   0.37877924   0.35634020   0.32172335   0.27265310   0.43992537  -0.03254766   0.00889908   0.35818120   0.43839675   0.21869869   0.24127110   0.17817393   0.13203329   0.35077101   0.19502769   0.30868994   0.27575958   0.17880411   0.25680836   0.26767592   0.29266236   0.34794858   0.10815065   0.02318454   0.18067832   0.41420289   0.36051006  -0.00272334   0.32016967   0.30342672   0.39926071   0.44532020   0.42348253   0.32861097   0.11439245   0.38621238   0.31055611   0.31573860   0.26613744   0.45060721   0.02469863  -0.14820153   0.36136274   0.42655186
 0.44012796   0.19259130   0.00000000   0.18417411   0.42069247   0.03276075   0.54494962   0.71579697   0.46434017   0.58129990   0.50759653   0.42788835   0.49009650   0.28887987   0.64403862   0.31338961   0.41896715   0.49648014   0.35479950   0.51536830   0.48251397   0.46098614   0.45705705   0.47395806   0.63602739   0.19229603   0.65986463   0.68022769   0.47929099   0.50497964   0.50418354   0.30565161   0.22316941   0.48376942   0.40823785   0.35011719   0.21641303   0.50873376   0.07336435   0.43501411   0.29449046   0.52032813   0.67744529   0.36918391   0.51440844   0.52830890   0.42230778   0.44390565   0.26626739   0.47077117   0.15865484   0.45567961   0.37403855   0.17098872   0.41854294   0.44082399   0.43086982   0.43766092   0.38628476   0.54911013   0.16163159   0.42561602   0.58576599   0.50416488   0.49630250   0.42421457   0.20635851   0.06618035   0.43348568   0.35872972
 0.18250977   0.18818481   0.18417411   0.00000000   0.25242940  -0.08085309   0.22213233   0.22764424   0.22890557   0.21968838   0.22141869   0.23128624   0.26326933   0.10080724   0.13483404   0.13690017   0.33850989   0.34304264   0.02651460   0.31286104   0.24387492   0.33244958   0.38818734   0.38275085   0.32644980   0.10094994   0.36951208   0.30142238   0.29113134   0.28069855   0.38532484  -0.01390644   0.02393467   0.36521845   0.37204683   0.25708214   0.16137548   0.21209950   0.18838584   0.29025856   0.12859823   0.25269254   0.27260330   0.12730553   0.26383580   0.20174819   0.27615937   0.28024665   0.07580939   0.02081672   0.12657452   0.38132279   0.34536672   0.01333250   0.28006564   0.25579884   0.32341766   0.39643171   0.36708351   0.28203022   0.07287033   0.34394155   0.29480112   0.28796793   0.24943828   0.36689844   0.03966293  -0.13863607   0.35668985   0.37659875
 0.36278418   0.31934163   0.42069247   0.25242940   0.00000000   0.02458368   0.62397389   0.51865826   0.38643776   0.62624842   0.69367862   0.36901652   0.92423262   0.24650502   0.37572219   0.41257788   0.61996462   0.44191091   0.10843535   0.39922808   0.89072380   0.73567090   0.55191923   0.64344499   0.72407942   0.09858375   0.50107969   0.57846882   0.73091864   0.55875831   0.60030619   0.11166488   0.15552458   0.62738758   0.56746257   0.36810911   0.26939636   0.25870581   0.05650604   0.95516356   0.31376621   0.72563783   0.48843231   0.42093571   0.66072398   0.77333602   0.55605096   0.92343834   0.23699526   0.26755712   0.19571945   0.65219716   0.35125418   0.08426884   0.44443959   0.89848384   0.69784061   0.56129908   0.60380259   0.73558654   0.09991852   0.40851097   0.48905629   0.66966463   0.57216386   0.62009554   0.04179763  -0.04309834   0.57991427   0.53949542
 0.05522430   0.02439154   0.03276075  -0.08085309   0.02458368   0.00000000   0.03194942   0.05592698   0.06086326   0.00550915   0.02255059   0.05631102   0.02674857   0.02440272   0.05459372   0.03384418   0.00282218   0.05321703   0.01309557   0.01010204   0.02066293   0.03023278  -0.00727757   0.03395225   0.04203378   0.02541593   0.02121505   0.04367658   0.07133888   0.02830742   0.04767344   0.00870422   0.08011890   0.03291240   0.03010417   0.02867055   0.03330909   0.04154511   0.01069339   0.02591797  -0.01640703   0.01739315   0.04719425   0.08668354   0.00598581   0.03167266   0.05437476   0.01391451   0.07698276   0.05241439   0.01444175   0.00826788   0.03108389   0.03478179   0.04685648   0.01775272   0.04087852   0.01106371   0.05307382   0.03927438   0.06760905  -0.00029755   0.02670886   0.07177781   0.02541596   0.05326331   0.09325302  -0.00609723  -0.00364013   0.00993122
 0.57264700   0.28232178   0.54494962   0.22213233   0.62397389   0.03194942   0.00000000   0.64984934   0.66193326   0.52028291   0.77470751   0.38978452   0.73288147   0.21665879   0.58646446   0.38539409   0.52648255   0.56409249   0.24178952   0.56267128   0.64132050   0.66888469   0.49137614   0.65201400   0.62203274   0.08677788   0.56617614   0.53662597   0.72199874   0.71348743   0.70140225   0.06748342   0.21635926   0.58809881   0.54260461   0.51591158   0.30870840   0.31532439   0.06376549   0.63355114   0.34535701   0.84416630   0.68357243   0.59349547   0.51340145   0.81200774   0.56756093   0.63941967   0.19829978   0.49744163   0.21274046   0.56716122   0.48332122   0.07143325   0.54487034   0.59886890   0.62940065   0.52611849   0.58128779   0.61876874   0.11007694   0.43663815   0.48657478   0.71810246   0.70011230   0.64789012   0.12690973  -0.00854855   0.52395613   0.51613307
 0.50899315   0.25488559   0.71579697   0.22764424   0.51865826   0.05592698   0.64984934   0.00000000   0.55862882   0.62715330   0.64183670   0.43126080   0.60838288   0.34581930   0.64235402   0.47776117   0.53973290   0.48212942   0.31347299   0.46586324   0.56018254   0.52861163   0.57738973   0.55514596   0.84924765   0.18756595   0.69688894   0.65323410   0.65091569   0.53587378   0.65684443   0.21159586   0.23222672   0.58703941   0.50638399   0.40037033   0.28358970   0.53773595   0.12571222   0.55810797   0.32998174   0.67650313   0.89875567   0.52802186   0.59109774   0.66640449   0.54996334   0.53983092   0.36513690   0.43107606   0.28780738   0.58631852   0.43475104   0.09268611   0.46177108   0.52245163   0.47315985   0.54353081   0.46696877   0.79085055   0.23834895   0.55382662   0.64381573   0.66373821   0.53675790   0.58245932   0.23973840   0.02131946   0.52087004   0.44652419
 0.50869281   0.26394706   0.46434017   0.22890557   0.38643776   0.06086326   0.66193326   0.55862882   0.00000000   0.34199247   0.59279709   0.31963103   0.49230658   0.14388356   0.55599671   0.24675462   0.41213642   0.55170192   0.28761568   0.51283121   0.42810873   0.52011166   0.41105337   0.55288097   0.44088656   0.07645458   0.50812723   0.44956076   0.64322776   0.56719839   0.66912714   0.07725596   0.20796104   0.43370424   0.45953502   0.46218964   0.24839643   0.29089510   0.05343582   0.40050359   0.30613420   0.61306359   0.59750307   0.55965018   0.35629964   0.59944435   0.43092470   0.41700040   0.16741135   0.38612130   0.11519156   0.44939030   0.40657405   0.06377702   0.40554464   0.36600121   0.48869261   0.43175763   0.49084702   0.40590013   0.10507610   0.39364627   0.43911128   0.65660338   0.56511068   0.60590624   0.08934408  -0.03299412   0.39423921   0.42067149
 0.32054262   0.28927434   0.58129990   0.21968838   0.62624842   0.00550915   0.52028291   0.62715330   0.34199247   0.00000000   0.54314264   0.46627486   0.66001819   0.38484005   0.53638307   0.41471191   0.56742272   0.45057483   0.22964737   0.41778297   0.65347834   0.58652665   0.58640303   0.56592705   0.74635085   0.23519175   0.58001097   0.67529165   0.47654051   0.50625217   0.53939300   0.23980167   0.23173258   0.61660494   0.54218777   0.34355992   0.27183752   0.41263112   0.14808370   0.66239222   0.33860001   0.56489653   0.58775431   0.32344995   0.68726511   0.60552826   0.54953646   0.65960525   0.34669354   0.39270644   0.25262749   0.60944685   0.36684633   0.19305469   0.46757444   0.68004651   0.57551868   0.58246063   0.50533345   0.65405056   0.22482615   0.40108682   0.61034261   0.48553800   0.53953061   0.52136143   0.23802598   0.06112439   0.60719393   0.49362854
