label,response,ED,SC_W,SC_L,SPE,SPE_W,COM,SI,SI_L,NAV,DIF
L_PBelt,0.477,13.371142321077613,0.030508827777831562,20.29878,0.049264044440109206,0.030508827777831565,0.08441930196240363,4.458539450534797,4.458539450534797,0.049264044440109206,0.002200351645435483
L_A5,0.591,24.647713365637575,0.04922217767411905,24.084139999999998,0.04152110060811804,0.04922217767411905,0.10449396749779981,3.7684577131931705,3.7684577131931705,0.04152110060811804,0.0037391935880085035
L_PHA1,0.197,57.4159482708331,0.0043028819968915135,48.01857999999999,0.02170549635260839,0.010423828151584347,0.017330148417517753,7.28439101854053,9.31998917193303,0.020825272217545796,0.002684472838275108
L_PHA3,0.267,52.119884555774696,0.004450556452535972,53.32240000000002,0.02195687581761916,0.01115169734982203,0.016755065596849996,7.235708567264672,9.514941434568257,0.01875384453813031,0.002505432385976284
L_STSda,0.385,40.94086849992837,0.0005593915161848971,54.269980000000025,0.01842639337622751,0.009579753757185297,0.005635134429585985,10.227764015643228,10.227764015643228,0.01842639337622751,0.0017961354008546216
L_STSdp,0.362,39.63391871144383,0.0004899721777779587,54.15410000000001,0.019733121373298957,0.010165394489457568,0.005765142355560525,10.418922558882414,11.642331041122626,0.018465822532365967,0.002036685646582765
L_STSvp,0.33,59.63839262258143,0.00040538766226795066,76.19973999999998,0.016682425998426512,0.007498376958669805,0.004661942835348793,10.69232020758659,14.993283474511292,0.013123404358072617,0.0013491538610689317
L_TGd,0.602,19.39119916712802,0.013921804101348582,25.43556000000001,0.03931503768739511,0.020734014507518505,0.043401818748253294,5.5904200201849195,5.5904200201849195,0.03931503768739511,0.0024360952076711816
L_TE1a,0.38,29.92561266261778,0.0034661095904605066,27.337340000000005,0.03658000376042438,0.011881996567956212,0.016212812170463078,7.596377024669986,7.596377024669986,0.03658000376042438,0.001422600160125658
L_TE1p,0.235,27.712924954902498,0.021338619680429924,25.43867999999999,0.03931021578163648,0.021338619680429924,0.051902727284647676,4.974299343361601,4.974299343361601,0.03931021578163648,0.003349535766511656
L_TE2a,0.062,43.65077178951371,0.0015114362973543377,75.97684000000001,0.014367068839235662,0.008509237776343659,0.006831493459867354,8.793774119762475,13.183675210982685,0.013161905654407315,0.0036825631654299833
L_TF,0.381,13.99542234470315,0.05705987453700212,20.443159999999995,0.0489161166864614,0.05705987453700212,0.1165112321146124,3.555289624988832,3.555289624988832,0.0489161166864614,0.0036603907584092936
L_TE2p,0.258,45.05511986329301,0.02538995900144415,22.93828,0.043595247769231175,0.02538995900144415,0.059320672379810965,4.723508134331835,4.723508134331835,0.043595247769231175,0.003197528651845333
L_PHT,0.087,38.1095552930832,0.0031295900321164877,55.30669999999999,0.018080991995544846,0.013783431138910325,0.01179034488847741,7.743720614245687,7.743720614245687,0.018080991995544846,0.004317908267855283
L_PH,0.103,50.676196254940955,0.0,inf,0.013526330625722642,0.01068890663531334,0.0020612450725436132,inf,13.101258372340421,0.00809254505038904,0.0025870221240547283
L_TPOJ1,0.145,61.198778229413236,0.0004978933857395678,101.45620000000001,0.01100114367889686,0.008763595419845577,0.0026369901524528725,10.39578553943394,15.091095784873959,0.009856470082656357,0.0032421404382191746
L_TPOJ2,0.026,70.39360021854212,0.0,inf,0.010431031065696721,0.008240164213030613,0.0012955121235971958,inf,16.382872041946378,0.007917247660690832,0.0026618384745956103
L_TPOJ3,0.074,40.681226734001456,0.0018990176410975579,55.2598,0.018096337663183724,0.010359375550044543,0.008570488838436098,8.464440987011077,8.464440987011077,0.018096337663183724,0.0034039280769615427
L_DVT,0.092,58.36170356631303,0.0015382745401943253,80.29018000000003,0.014591953529881114,0.00844650929032272,0.006863673734547803,8.768381286477057,10.443673708076103,0.01245482324239402,0.003404359360078761
L_PGp,0.094,74.25605992033772,0.001086278445080711,102.01114,0.011245042060955326,0.006342875184787241,0.004175822750073333,9.270300338935693,16.331208312621985,0.009802850943534206,0.0034148157031879
