label,response,ED,SC_W,SC_L,SPE,SPE_W,COM,SI,SI_L,NAV,DIF
L_STSda,0.015,70.7612720408946,0.0,inf,0.010282258271819725,0.006171654035968912,0.00047096056469483015,inf,16.0817590211781,0.007596400217864758,0.002322128720928165
L_STSdp,0.019,54.08200715682078,0.0,inf,0.010999137447641355,0.00672528705515452,0.000881703619046429,inf,16.583140371928934,0.00875859371318654,0.0018845893905184363
L_STSvp,,60.30946824604303,0.0,inf,0.010441912164723254,0.0065683525407886235,0.0011297760090069656,inf,17.299258469093086,0.008870057559577515,0.0022518799788822904
L_TGd,0.004,94.94216525394845,0.0,inf,0.010313205874484574,0.007502357943685715,0.0007444389117545924,inf,10.632608112434484,0.004682154296649123,0.0034688615691347625
L_TE1a,0.013,81.490383561881,0.0,inf,0.00933974886909651,0.006699714137164543,0.0005820702873027953,inf,13.797747663597663,0.008289468230613006,0.002745392955409902
L_TE1p,0.027,70.74160575876627,0.000490731837132536,93.32964000000001,0.010714709710655692,0.009026354522133084,0.00336276645400969,9.91363140621626,9.91363140621626,0.010714709710655692,0.0035545746866527087
L_TE2a,,83.71199346987915,0.0,inf,0.008422903897193404,0.007449244164127957,0.0008698277666401205,inf,19.446653452988148,0.008256428827024017,0.0031364872419804104
L_TF,0.016,82.53019308826588,0.0,inf,0.008485585959410048,0.006818486184486392,0.0001784319951308386,inf,21.17832581063025,0.006374791321206101,0.0026849692755610928
L_TE2p,,77.33821093802968,0.0,inf,0.009282601995026103,0.00588816581140081,0.0007451280683707933,inf,14.65821545912532,0.008809585392720745,0.0018977696999863878
L_PHT,,65.17182926821349,0.0006709013443036492,84.33453999999996,0.011857537848667941,0.009613549479193115,0.004088876718599221,9.462465643697888,9.462465643697888,0.011857537848667941,0.003144516809336883
L_PH,,71.97431266218517,0.0,inf,0.009994892609876354,0.00568566793309271,0.0010340239520774356,inf,13.377385755605479,0.009523187342236502,0.002905292542857562
L_VMV1,0.0,68.84715165308353,0.0,inf,0.010574739189919989,0.004269806803176531,4.9733500725517825e-05,inf,18.7950241254703,0.008580939977416647,0.0012389713087799482
L_VMV3,,74.35868167642235,0.0,inf,0.00915590603550001,0.004500777749794107,3.408922879808053e-05,inf,22.334117430014057,0.007480339326381121,0.0011769481881039121
L_PHA2,,67.36355875019748,0.0,inf,0.010970590042214831,0.005083648575394085,0.0001680465301889369,inf,16.912707286020495,0.009136374233850874,0.0013591774038752055
L_V4t,,74.2381756242132,0.0,inf,0.009312715867328387,0.0048213725969115705,0.00012999481608169487,inf,18.94422249582513,0.008951809130059744,0.002116142928141592
L_FST,,65.98552570329532,0.0,inf,0.010700970898652858,0.005900813175466438,0.0006588466317744488,inf,15.477038565636846,0.010700970898652858,0.002115058661966076
L_V3CD,,79.39089870375548,0.0,inf,0.009436726587023263,0.005199681334203455,0.00013069556355962668,inf,19.763547813789604,0.0074688735912492605,0.001979357647559766
L_LO3,,66.55401716614077,0.0,inf,0.00966967684622091,0.00501104450119902,0.00018333670496993067,inf,17.013880362572642,0.00966967684622091,0.002484556984454702
L_VMV2,,64.99613360069094,0.0,inf,0.010084419183802179,0.003996606503767952,4.7053194235341954e-05,inf,20.926124011776206,0.008496941274695656,0.0010145089477318968
L_VVC,,75.79125570406882,0.0,inf,0.00876263681762061,0.005629818158969129,8.012875620271109e-05,inf,21.45920214609541,0.0074061527852824615,0.0022475084596551642
L_TGv,,99.96422785728538,0.0,inf,0.0084567139712695,0.0066488208926544674,0.00016856176273698592,inf,14.052357669027135,0.007462859493871109,0.0019702725025467715
L_MBelt,0.064,50.81262407283116,0.0,inf,0.012604243394998334,0.006078235025042208,0.0008822411779829258,inf,17.273841222655506,0.011314608109496443,0.0015937197383771107
L_LBelt,,44.81318057659668,0.0,inf,0.013584678873134588,0.005203807440416634,0.0012233407634102856,inf,16.195404343464354,0.010801938040515479,0.0010428770626863392
L_A4,0.051,52.16457912243077,0.0,inf,0.010720236977270522,0.00730787977397451,0.0015950397454453733,inf,14.243967293855464,0.00796099367849336,0.003636678371051631
L_STSva,0.021,73.55759338678386,0.0,inf,0.009857441678446311,0.005949972674928345,0.00040656922027474285,inf,14.284358358050834,0.009857441678446311,0.0019473280470212152
L_TE1m,0.018,73.51671942622708,0.0,inf,0.009077097049961614,0.0072149972520832275,0.0009532125838958168,inf,17.708162496533955,0.00866532354151773,0.002403284700356951
L_PSL,0.023,41.66911036636074,0.0,inf,0.012649978140837771,0.01019320994529533,0.002190150176073244,inf,14.082065551368018,0.011934726593315839,0.002549115422461196
L_STV,,49.91875917054205,0.0,inf,0.011389669524182886,0.00781379424578552,0.0013825407252481476,inf,16.22790517216862,0.009566327153160605,0.002582995706645688
L_TPOJ1,,50.76275614013511,0.0,inf,0.0115586942476589,0.006716435796852906,0.0010557957513167005,inf,13.287712854588753,0.00959400474481099,0.0016909133798966708
L_TPOJ2,,56.59861651230047,0.0003712845896088599,74.48522448979594,0.013425481454204309,0.008549399875543246,0.002807712908102698,10.316040841652626,10.316040841652626,0.013425481454204309,0.0021837205175501326
L_TPOJ3,,58.75474032271269,0.0,inf,0.01152122482445073,0.006099101309000143,0.0007689224148111662,inf,14.537658292018145,0.010550390170653635,0.0017128855017273135
L_7Pm,,56.68062769177379,0.0,inf,0.014665035914672957,0.0063563979347365865,0.0008760531960582849,inf,16.206972161724128,0.011116506322179476,0.0022578875436191507
L_7AL,0.188,37.40287079900953,0.0028361955656587405,48.509360000000015,0.027242715706460828,0.014041366485154623,0.015720714807578345,7.382681168367412,9.094220875621676,0.02061457829994046,0.0029876080837089617
L_7Am,,50.69803016057496,0.0007395030512595414,69.73514,0.020847135874543603,0.009435000972245809,0.005216578818119606,9.322010178126058,11.466072208966565,0.014339972645068182,0.0034947904431457876
L_7PL,,57.18982011854628,0.0,inf,0.014973009652799863,0.007857290647960383,0.0011564104573045847,inf,15.31673562161653,0.0111913455981528,0.0029581509909840597
L_7PC,,26.301481705638825,0.001968600783450295,51.42492,0.02214727584077703,0.025958936364689388,0.013721686584966506,7.9094676094273675,8.056608170255043,0.019445825098026403,0.0029250005711471106
L_LIPv,0.042,34.64406107069859,0.0004346698388352719,62.158918367346956,0.016087796027758994,0.01186016944328159,0.004411353657440762,10.088646285769055,10.088646285769055,0.016087796027758994,0.002198222038937808
L_VIP,,46.250032953443586,0.0007164156803554077,68.94578000000001,0.017869153481018318,0.010135201036339261,0.004728951620260005,9.367769363889987,13.02849533893734,0.014504150942958363,0.002933471953456021
L_MIP,,46.74457642760808,0.0,inf,0.013393231435842805,0.00810310615531692,0.001317425500110721,inf,16.516293259281824,0.011527563225009876,0.002402682710908257
L_LIPd,,35.4346822488014,0.0003983132642819399,61.02669047619048,0.016386272829101708,0.008839951529331008,0.0037409912191110877,10.214662754281191,10.214662754281191,0.016386272829101708,0.0016758195799213723
L_PFt,0.349,23.72274162686895,0.004054093856246783,38.59434000000001,0.025910535068095472,0.02237487413461236,0.024563163163585974,6.867258694275698,6.867258694275698,0.025910535068095472,0.0022455344434680756
L_AIP,0.183,19.6280774714902,0.0020088085837707465,39.12192,0.02556111765475723,0.019390195789675456,0.013558593302532165,7.880298084805834,7.880298084805834,0.02556111765475723,0.0024002725944630267
L_PGp,,69.5629055423798,0.0,inf,0.010567321856293024,0.006110001689909915,0.0007113457684047781,inf,14.188789802458391,0.010183430052157494,0.0031451779585670797
L_IP2,,27.54135892942854,0.0008523595163620715,49.91007999999998,0.02003603280139003,0.01246063846841712,0.007198285400074468,9.11710420560452,9.11710420560452,0.02003603280139003,0.0018356146817905452
L_IP1,,49.992404918396936,0.0004988278291021372,66.56956250000002,0.015021880307535441,0.008167107066278077,0.003428233833163389,9.890024324242928,9.890024324242928,0.015021880307535441,0.0024382968638191147
L_IP0,,63.789119283798705,0.0,inf,0.011458063501905603,0.006575280885379557,0.00037730313082299274,inf,14.916960114726137,0.010907785148047005,0.0018630859291063383
L_PFop,0.331,37.25823012351821,0.005499938337338783,51.7827,0.022064534350067076,0.017119547861082017,0.024377700435403788,6.427222739345909,8.648814338447846,0.01931146888825805,0.0029100972113204173
L_PF,0.166,30.173782166270993,0.0024202709745412172,61.237880000000004,0.017699021067144775,0.014635122854990596,0.012825894285049313,7.611469601994195,9.858776712795958,0.016329761905539513,0.004131534508519891
L_PFm,0.052,35.37328921039232,0.0019503002762176357,62.14246000000002,0.016092056864179496,0.012984845865281947,0.009476000682591563,7.922941918958587,7.922941918958587,0.016092056864179496,0.004336142884875425
L_PGi,0.053,49.46150783881892,0.0,inf,0.012929445052703005,0.010045260413804496,0.002012454707918791,inf,13.281065642501892,0.010398994389228942,0.0026320931472134774
L_PGs,,56.03035817955459,0.0010037470761210987,74.84523999999999,0.013360903111540562,0.00913315400401861,0.004753508505159475,8.881242398041252,8.881242398041252,0.013360903111540562,0.003879983730181989
L_RSC,0.055,50.531879851251105,0.0023456425499069596,55.25122,0.018099147855920646,0.008712387661901064,0.008868218488872598,7.656655003991829,7.656655003991829,0.018099147855920646,0.004357201173707564
L_POS2,,60.553143667789406,0.0,inf,0.011959502255083744,0.006537077264256502,0.0007251809806956237,inf,17.889988695698058,0.009534833380336089,0.0035313395430634975
L_PCV,0.043,43.08318085911515,0.0,inf,0.017647372323908343,0.007647127965808808,0.0018184485977984018,inf,13.217716921123516,0.0052716585829296735,0.002633332713337517
L_7m,,55.02855546084777,0.0,inf,0.01226644685193908,0.005895711630445015,0.0007397821563954685,inf,18.46584025974868,0.005177607348648694,0.002371478664935547
L_POS1,,59.7311423704145,0.0,inf,0.012942490818597012,0.0065498287733516975,0.0004828642082124583,inf,12.275190195746866,0.012942490818597012,0.002805704755261577
L_23d,0.136,38.46440810333246,0.0018065622181517302,56.34119999999998,0.017749000731258836,0.007705347045285873,0.009149411182709413,8.0333912411094,8.0333912411094,0.017749000731258836,0.0024754823236602377
L_v23ab,0.029,58.142834134957155,0.0,inf,0.012722592894966219,0.005901317937170273,0.0008162441430347357,inf,13.493392305860674,0.012296731329555364,0.0018391078925851074
L_d23ab,,45.817095953145845,0.0,inf,0.01481216276717007,0.007057146317487716,0.001242361748249217,inf,12.00990501385412,0.013078367934771377,0.0025059312043571244
L_31pv,0.068,41.374211038163864,0.0,inf,0.01341375235570642,0.005814559862128233,0.0007701397303305182,inf,12.660824032071153,0.01341375235570642,0.001969825640650903
L_p24pr,0.211,42.986182180184855,0.0,inf,0.0148073080580482,0.007828584268737209,0.0025593320170907816,inf,11.95691108104399,0.012109322967752873,0.00253506205197824
L_33pr,,53.19069048819414,0.0,inf,0.01353036430235277,0.007595805478725611,0.0019860858415888076,inf,12.350852092635101,0.011629026608608364,0.002943127165239605
L_a24pr,0.058,57.89740436557095,0.0,inf,0.011530208569942824,0.006323359807470597,0.000756892170657718,inf,17.033236605710663,0.010836053543974655,0.00282241582896631
L_p32pr,,50.32847945510635,0.0,inf,0.01303882963465199,0.007008768867334232,0.0013507454964403036,inf,13.6156561883141,0.01184009244744183,0.0021225746279838376
L_a24,,91.22200683713383,0.0,inf,0.008416544907317008,0.005120380467565056,0.0001652027390598112,inf,17.373754707370868,0.006177287002364115,0.0027007909072617768
L_d32,,76.6994852275828,0.0,inf,0.009387358457409178,0.00543513689436665,0.0002715236158089528,inf,18.6162912655997,0.006941397224395185,0.001913432982452053
L_8BM,0.0,65.57213221665968,0.0,inf,0.010241733589567852,0.005552375444288292,0.0012059363928410265,inf,13.92298071511742,0.00864769132584674,0.003201772715876681
L_p32,,94.73368124443127,0.0,inf,0.007825035952127682,0.004635081771051286,7.041127765298947e-05,inf,21.40575750605202,0.0055550943609566006,0.0016870759220458
L_10r,,102.559669561644,0.0,inf,0.0075832477563824024,0.004837076025732638,3.449316007109824e-05,inf,18.714599184718505,0.0049019816260723395,0.001752236683368933
L_9m,,88.72585070778672,0.0,inf,0.008310711576422313,0.0061749908258768305,0.0004676394438942761,inf,18.818497999251747,0.0071048472251806025,0.0037414874648481027
L_10v,,109.90199305996084,0.0,inf,0.0075037810592971845,0.00555064793529178,6.206069153140092e-05,inf,21.692013924771434,0.005332774951890751,0.00276270313308302
L_ProS,,60.75483463134071,0.0,inf,0.01275134169617327,0.004770783468933044,0.00016427185242773795,inf,14.618048349089744,0.01275134169617327,0.001842461457618114
L_DVT,,58.21749718411445,0.0,inf,0.010846579899812312,0.006090432332731354,0.00037860891080098114,inf,19.729106251475336,0.009892809186581322,0.0026671587057904432
L_31pd,,43.68723635036772,0.0,inf,0.014081395373631693,0.0059499524518799515,0.0007381137972405666,inf,17.4165781087684,0.013067130619495023,0.0016670170486224403
L_31a,,37.49179768054994,0.0009729586166064195,56.57487500000001,0.0176756908433293,0.00667347832892793,0.004550292117669397,8.926187834803459,8.926187834803459,0.0176756908433293,0.002473576982762389
L_25,,86.4856425634334,0.0,inf,0.009367263076385558,0.005136023368513306,7.652309473711575e-05,inf,16.91848625516094,0.00504985101779723,0.0017417532862961608
L_s32,,94.65142778819809,0.0,inf,0.008425056522500628,0.00481349570076318,2.868315496838045e-05,inf,19.27641581127013,0.005372118597038996,0.0012629862095371138
L_pOFC,,83.19489004870458,0.0,inf,0.010162273211089316,0.005998597400287612,0.00010290288400904173,inf,14.178479161849598,0.007032920069819573,0.0020398214167419403
L_a32pr,,65.39360192540232,0.0,inf,0.010747053480347293,0.005351476922506008,0.0004343881886105716,inf,14.924969899081331,0.0071051202842095495,0.002044474052929896
L_p24,,78.66950235029127,0.0,inf,0.009647216720092954,0.005409078002945725,0.00031465774283913453,inf,16.955356212234786,0.007642208993298518,0.0028987520712128504
L_4,0.361,10.973638624972947,0.048030565726112834,29.735419999999998,0.03362992686836103,0.048030565726112834,0.11161731591709607,3.300757286982463,3.300757286982463,0.03362992686836103,0.005286710103862516
L_3b,,0.0,0.0,0.0,inf,inf,0.0,,,inf,0.0
L_5m,0.279,39.65013756480846,0.05840854154440332,17.37028,0.057569595884464725,0.058408541544403315,0.16549493791107084,3.018530727109786,3.018530727109786,0.057569595884464725,0.0023070272040269153
L_5mv,0.398,29.286739320264548,0.002829857741390798,32.1188,0.031134413489918678,0.014894996407871326,0.01754940821190219,7.3859086535177605,7.3859086535177605,0.031134413489918678,0.0020531684369759023
L_23c,0.321,29.79179842439439,0.001167203673830182,50.412920000000014,0.020533349650501853,0.009230847059949431,0.007498530377190854,8.663581853943317,8.246438052835295,0.01983618485102628,0.0027446120232829416
L_5L,0.152,41.5600699533002,0.01023697002000766,20.151079999999997,0.04962513175472481,0.028669039508144867,0.04744524716783867,5.530921324605646,5.530921324605646,0.04962513175472481,0.0022569267582335604
L_24dd,0.453,33.85088009710856,0.00337179636247992,44.622640000000004,0.02345253160697685,0.02006636683604547,0.02103228670812831,7.1331207750199175,6.8216503546752785,0.02241014874960334,0.00306607630052395
L_24dv,0.404,38.574082456805655,0.0004967868054593343,66.43348,0.01642638695376925,0.011706520188819985,0.005199387409750887,9.895939421732491,10.826628337119129,0.015052651163238775,0.0020435745513466296
L_SCEF,0.165,43.6985999374937,0.0015429608915452386,66.4306,0.0150533037485737,0.010315019956699239,0.008584087849405245,8.260936687979067,8.260936687979067,0.0150533037485737,0.0036956202898132708
L_6ma,0.086,36.52314753401553,0.0026203483927058307,63.67596,0.015704513917026142,0.013385969435050972,0.012758288883360211,7.496879542877552,7.496879542877552,0.015704513917026142,0.0036063453247433173
L_1,0.646,9.811037704890186,0.10992439332865758,18.869580000000006,0.05299535018797449,0.10992439332865757,0.22072567067132057,2.106270423140033,2.106270423140033,0.05299535018797449,0.005429498908627178
L_2,0.457,10.57248264952929,0.01993902400185343,22.56054,0.04432518015969476,0.05624591842912003,0.06951742398557526,4.569115295606294,4.569115295606294,0.04432518015969476,0.003853148950289877
L_3a,0.612,10.076523593794494,0.028622977761699815,18.724919999999994,0.05340476755040878,0.031586405198158085,0.09632740437376347,4.047536319234872,4.047536319234872,0.05340476755040878,0.002288548290050673
L_6mp,0.39,35.15044893787142,0.012514089688076813,44.72626,0.022358229818455644,0.02430953572414639,0.04201756665760764,5.2411567394484395,5.2411567394484395,0.022358229818455644,0.0035813379887106194
L_43,,51.512585402100626,0.0056381049661880555,44.146300000000004,0.022651954976974285,0.012489168745186317,0.02312532986497645,6.391427846053276,6.391427846053276,0.022651954976974285,0.0027499028963667606
L_OP4,0.328,44.469528164004345,0.0038259942004598957,50.06744,0.022742799856993276,0.01354870664785333,0.019964156228103474,6.950803496459978,9.10393830326833,0.01997306033621851,0.0025666590555442083
L_OP1,0.336,34.43530119332609,0.00100819243862213,62.310419999999986,0.018488922546945223,0.011296607455031941,0.008331734988051768,8.874867143890231,11.422245795536341,0.01604868014049657,0.0018215804727985834
L_OP2-3,0.43,35.153943877026066,0.0016076630268878963,51.36779999999999,0.02036561990095792,0.01013674181517662,0.009968415549752519,8.201673140177382,11.231327909822701,0.019467448479397603,0.002068768745367456
L_FOP1,,55.15533586871483,0.000500951616990489,66.14643999999998,0.017010505688313103,0.00851081730053056,0.005350916035870061,9.883895006671716,11.675436807859839,0.015117971579422872,0.0013588774419244056
L_FEF,0.388,15.948193138166282,0.00876862312048976,37.37536,0.026755595130053596,0.014482258790587175,0.03356382290292752,5.7542878597794225,5.7542878597794225,0.026755595130053596,0.002442620367856733
L_PEF,0.345,25.76851033258907,0.002692749750427453,37.35981999999999,0.02676672425081278,0.009525531796044774,0.014517720771061154,7.457558023462779,7.457558023462779,0.02676672425081278,0.0014283435760363292
L_55b,0.124,23.353537491523582,0.011327477979092825,39.83392,0.02510423277447964,0.014774657782975022,0.03687328528376513,5.3848834021662295,5.3848834021662295,0.02510423277447964,0.003357979895101721
L_SFL,,51.74779909476231,0.0007127896170182059,89.61134,0.012858005445622465,0.007228597889945609,0.004531088693822902,9.37508995643015,13.158616291829254,0.01115930193656294,0.0036792955830254716
L_6d,0.345,17.727159544736264,0.01852152810466285,38.590419999999995,0.02591316705026792,0.02607866184033054,0.05750196928635797,4.675506956412766,4.675506956412766,0.02591316705026792,0.0035580143042341483
L_6v,,38.652122358430596,0.011689360271151092,35.771039999999985,0.027955575236280533,0.016609716412779325,0.039481661867260105,5.339514111371078,5.339514111371078,0.027955575236280533,0.0032075394021460926
L_8Av,0.029,39.29213840211527,0.005478868780375607,57.677879999999995,0.017337669137631274,0.010709969081830776,0.016087065646905423,6.432760131948927,6.432760131948927,0.017337669137631274,0.004374313141369058
L_8Ad,0.04,54.4036251088594,0.0,inf,0.012347663784968894,0.008743168356958167,0.0018982552365726137,inf,12.261385757716997,0.008748258877776853,0.0025914358761667763
L_8BL,,66.95546320364696,0.0,inf,0.010282801726194493,0.0074113330898260485,0.0014259073650911172,inf,11.776928306424274,0.008215734676463547,0.0032406914637012805
L_9p,,74.04870294831046,0.0,inf,0.009801534606670298,0.007033492354834633,0.0009641891986001691,inf,12.969606045734857,0.008414758746342317,0.00266254109369618
L_8C,0.055,38.934965534788475,0.0026491235663960782,57.15473999999999,0.017496361631598713,0.008521444916079653,0.010453584719896599,7.481123044558641,7.481123044558641,0.017496361631598713,0.003437936410113204
L_44,0.041,54.186221932753654,0.0015953630187246835,78.86214000000001,0.01359361193716727,0.007183279578607902,0.00713770130347709,8.212753442213364,13.767659666134032,0.012680355871651465,0.0034301929596520023
L_45,0.056,71.18103480651682,0.0008093553924889659,100.99796000000002,0.011387456135579536,0.006319712569108394,0.0037113588159924434,9.191792940899,15.686132033930102,0.009901190083443267,0.003430224230680295
L_47l,,81.9505761586307,0.00045676017548890033,120.0232,0.008690962077334614,0.005678348443082168,0.0022025573340106117,10.017129409264845,20.546918594615008,0.008331722533643495,0.0027511046892311304
L_a47r,,95.9179402997471,0.0,inf,0.008770068762937016,0.005361555258638934,0.000594502424335321,inf,18.153319492117735,0.00688140788100119,0.003204320015392101
L_6r,0.215,47.69691007443938,0.0031017024552653914,54.62366,0.018307085244745593,0.010238013696045888,0.013217239217988749,7.253577887259243,7.253577887259243,0.018307085244745593,0.0037089116218808334
L_IFJa,,42.98514393989395,0.0005750652148165298,62.209540000000004,0.016325510958968153,0.006988574826494559,0.00506534937482475,9.684840705132528,12.706506579559207,0.01607470494075346,0.0016031309231932123
L_IFJp,,33.1222069814379,0.0006625236296247737,42.2884255319149,0.023647132458154634,0.006516004868098354,0.005713256418493045,9.480594367392616,9.480594367392616,0.023647132458154634,0.0012455539936114459
L_IFSp,0.089,57.05761508195033,0.0007259502948734273,78.81882,0.014062382451946681,0.00725036425744198,0.004901536058791544,9.3486955065143,12.827247461911224,0.012687325184518114,0.0021927595897662778
L_IFSa,,70.84367632132657,0.0006485444232726128,93.51935999999998,0.012221262705751263,0.006289960565182692,0.003373240811163461,9.511360880181387,14.541406274778048,0.010692973091347077,0.0028517060372432717
L_p9-46v,0.05,58.774664050773644,0.0009184168248488675,81.43112000000002,0.012797283203212915,0.0075949169465615585,0.004692261622312922,9.009417206589879,13.511923782455312,0.012280317401995696,0.002908568905329267
L_46,0.006,64.0600843054874,0.0005749795706993227,88.06629999999997,0.011355081342125197,0.007753854930268786,0.002884267144675458,9.68505558083991,9.68505558083991,0.011355081342125197,0.0033402083510783403
L_a9-46v,,85.44316859543252,0.00037583989106719203,107.52053061224488,0.009792926077764125,0.006616655188854761,0.0018742910198920417,10.298448077844409,16.339644195108235,0.009300549339793863,0.0028225959374091345
L_9-46d,0.021,75.93746100323587,0.0,inf,0.009881434642017364,0.007020164241242334,0.0011706382557328478,inf,13.703990171440351,0.008968741782390344,0.0031133052197508167
L_9a,,86.99311988836784,0.0,inf,0.008448017993602485,0.006239832213139815,0.0006392096121731797,inf,14.432294668467316,0.006931070817568236,0.0029437271579048846
L_6a,0.149,23.54461852633103,0.00356501570670305,46.86504,0.021337867203356703,0.01755360720038942,0.018271050066415565,7.0527297503800135,7.0527297503800135,0.021337867203356703,0.003078586831345835
L_i6-8,0.064,28.041393063614986,0.0024599998612044004,55.937279999999994,0.017877165282258987,0.012924142941592593,0.012300833599456122,7.587979949105276,7.587979949105276,0.017877165282258987,0.002460365935818263
L_s6-8,,51.34263194045065,0.0,inf,0.012914844166907314,0.007887838163894375,0.0018615224236936275,inf,13.901595049543214,0.008529046520831344,0.0016282700102771487
L_p47r,,83.87099133009107,0.0,inf,0.009932873587461501,0.005461366494340498,0.0011408383753544592,inf,16.454831106837446,0.007856992021221396,0.002295029938920473
L_47m,,86.79197719693714,0.0,inf,0.008871751381509125,0.0044714633114680095,0.00020596166569635834,inf,24.101930693463935,0.007342381104822769,0.0009495735723853209
L_10d,,103.36983391086432,0.0,inf,0.007395038520755655,0.005564715841516941,0.00027399457605661713,inf,20.43726057878455,0.006644318253623663,0.0036374490650653633
